Id,Reputation,CreationDate,LastAccessDate,numPosts,is_churn,gap1,num_answers,num_questions,ans_que_ratio,accepted_answerer_rep,max_rep_answerer,num_que_answered,time_for_first_ans,rep_questioner,rep_answerers,rep_co_answerers,num_answers_recvd,ans_score,que_score,ans_stddev,que_stddev,answering_speed,ans_comments,que_comments,relative_rank_pos
15767,1182,2011-09-09 05:44:15.417,2017-06-20 15:03:32.503,43.0,0,3315.8830000000003,0.0,1.0,0.0,69037.0,69037.0,1.0,0.008255998705459403,0.0,40706.666666666664,0.0,3.0,0.0,22.0,0.0,0.0,0.0,0.0,1111.0,0.0
15768,620,2011-09-09 06:06:33.197,2014-04-15 08:36:45.263,11.0,0,451.266,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,568.0,0.0
15770,11,2011-09-09 06:58:17.027,2011-09-09 06:58:17.027,1.0,1,-0.014,0.0,1.0,0.0,0.0,113609.0,1.0,0.0025688127127458577,0.0,56852.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,509.0,0.0
15773,298,2011-09-09 10:16:12.643,2019-01-11 22:19:17.150,2.0,0,1567.604,0.0,1.0,0.0,286579.0,286579.0,1.0,0.006260793346863603,0.0,143330.0,0.0,4.0,0.0,36.0,0.0,0.0,0.0,0.0,874.0,0.0
15776,39,2011-09-09 11:47:49.407,2019-08-30 07:12:13.910,3.0,0,0.0,0.0,1.0,0.0,0.0,312479.0,1.0,0.1245547168871285,0.0,192784.6,0.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,120.0,0.0
15778,11,2011-09-09 11:58:36.237,2011-09-09 11:58:36.237,1.0,1,0.0,0.0,1.0,0.0,0.0,47313.0,1.0,0.002003788295358261,0.0,47313.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,148.0,0.0
15779,1,2011-09-09 12:24:17.007,2019-08-26 22:30:53.300,1.0,1,61.946000000000005,1.0,0.0,0.0,0.0,0.0,0.0,0.0,368.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,607.0,0.0,3.0
15780,120,2011-09-09 12:39:05.677,2019-02-28 11:28:59.960,1.0,1,12225140.686,0.0,1.0,0.0,1.0,32637.0,1.0,0.2161328784936979,0.0,16319.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,309.0,0.0
15781,171,2011-09-09 12:54:49.297,2011-12-14 12:24:09.197,4.0,0,528.393,0.0,1.0,0.0,0.0,1014.0,1.0,0.23838565236220316,0.0,1014.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,510.0,0.0
15783,146,2011-09-09 13:11:46.930,2019-08-12 08:13:16.080,1.0,1,670.5730000000001,0.0,1.0,0.0,0.0,17800.0,1.0,0.002889251522057702,0.0,17800.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,303.0,0.0
15784,111,2011-09-09 13:41:17.003,2019-02-25 14:50:27.407,1.0,1,674.32,0.0,1.0,0.0,29569.0,29569.0,1.0,0.055857080350410086,0.0,29569.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,240.0,0.0
15785,960,2011-09-09 13:44:48.263,2019-08-17 17:06:04.303,20.0,0,2564305.077,0.0,1.0,0.0,9807.0,9807.0,1.0,0.020556160629950394,0.0,9807.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,347.0,0.0
15788,118,2011-09-09 14:29:31.670,2012-11-27 13:17:12.930,1.0,1,251.30300000000003,0.0,1.0,0.0,57055.0,57055.0,1.0,0.025111537077184495,0.0,57055.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,395.0,0.0
15790,81,2011-09-09 14:40:43.820,2011-09-22 17:54:36.143,7.0,0,0.0,0.0,1.0,0.0,0.0,2541.0,1.0,4.155761416829165e-06,0.0,2541.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,426.0,0.0
15791,111,2011-09-09 15:43:57.937,2019-08-06 14:30:29.477,1.0,1,942887.876,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,735.0,0.0
15794,113,2011-09-09 16:31:54.990,2018-04-04 07:26:29.603,1.0,1,51.06,0.0,1.0,0.0,21436.0,21436.0,1.0,0.031535577650315644,0.0,21436.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,549.0,0.0
15795,13,2011-09-09 17:09:04.090,2011-09-10 08:56:19.520,1.0,1,-0.017,0.0,1.0,0.0,275257.0,275257.0,1.0,0.0635810769998633,0.0,138563.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,278.0,0.0
15796,18,2011-09-09 17:20:58.933,2012-06-04 17:31:54.270,3.0,1,-0.013000000000000001,0.0,1.0,0.0,346372.0,346372.0,1.0,0.01263899471121266,0.0,346372.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,988.0,0.0
15798,1,2011-09-09 18:09:31.963,2011-09-09 20:32:29.030,1.0,1,0.0,0.0,1.0,0.0,0.0,8148.0,1.0,0.000800691113865963,0.0,8148.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,212.0,0.0
15799,155,2011-09-09 18:43:40.623,2018-11-27 20:46:18.970,2.0,0,1311016.064,0.0,1.0,0.0,173217.0,173217.0,1.0,0.007911584352784929,0.0,92596.0,0.0,2.0,0.0,8.0,0.0,0.0,0.0,0.0,2669.0,0.0
15801,6,2011-09-09 19:30:17.450,2011-09-09 19:30:17.450,1.0,1,0.0,0.0,1.0,0.0,0.0,467485.0,1.0,0.09183340807552379,0.0,406928.5,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,384.0,0.0
15802,6,2011-09-09 19:57:25.437,2011-09-15 16:41:33.213,1.0,1,-0.017,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,917.0,0.0
15805,122,2011-09-09 21:54:57.900,2019-03-04 07:30:05.603,4.0,0,2101.8,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,679.0,0.0
15808,60,2011-09-09 22:17:27.757,2013-11-08 17:12:34.233,3.0,0,2083648.27,0.0,1.0,0.0,32084.0,32084.0,1.0,0.03872876695351773,0.0,32084.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,412.0,0.0
15813,36,2011-09-10 05:04:45.680,2011-09-10 05:04:45.680,1.0,1,0.0,0.0,1.0,0.0,0.0,122624.0,1.0,0.0015564986842268082,0.0,122624.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,965.0,0.0
15814,151,2011-09-10 07:06:49.767,2019-01-07 10:30:27.940,1.0,1,448.63000000000005,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1041.0,0.0
15815,103,2011-09-10 07:20:26.187,2019-06-01 10:16:41.417,1.0,1,15472536.106,0.0,1.0,0.0,152201.0,152201.0,1.0,0.006134285647100681,0.0,152201.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2099.0,0.0
15816,37,2011-09-10 07:29:25.807,2011-09-10 19:46:53.373,1.0,1,0.0,0.0,1.0,0.0,0.0,2541.0,1.0,0.016725577868715362,0.0,2541.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,93.0,0.0
15817,314,2011-09-10 07:47:02.680,2017-10-26 21:39:42.853,1.0,1,1263.787,0.0,1.0,0.0,12322.0,86168.0,1.0,0.1684101798340037,0.0,49245.0,0.0,8.0,0.0,22.0,0.0,0.0,2.437423877058638e-06,0.0,403.0,0.0
15818,33,2011-09-10 09:04:23.320,2017-12-04 23:29:47.123,1.0,1,632.817,0.0,1.0,0.0,173217.0,251314.0,1.0,0.03586200301240825,0.0,212265.5,0.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,1097.0,0.0
15819,167,2011-09-10 13:11:38.160,2016-11-01 21:48:33.317,9.0,0,193.57000000000002,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,373.0,0.0
15821,8,2011-09-10 13:31:25.633,2011-09-10 14:50:47.497,1.0,1,0.0,0.0,1.0,0.0,33001.0,76306.0,1.0,0.05752305715874445,0.0,54653.5,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,340.0,0.0
15823,29,2011-09-10 14:52:43.247,2012-04-07 18:01:23.190,2.0,1,4680.62,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,87.0,0.0
15824,128,2011-09-10 15:15:41.500,2016-09-05 11:35:22.140,5.0,0,641.287,0.0,1.0,0.0,13850.0,173217.0,1.0,0.05932605600379686,0.0,93533.5,0.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,402.0,0.0
15825,96,2011-09-10 15:44:26.893,2011-09-16 19:29:05.540,2.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,177.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,812.0,0.0,4.0
15827,11,2011-09-10 15:58:00.270,2011-09-10 15:58:00.270,1.0,1,0.0,0.0,1.0,0.0,0.0,402.0,1.0,0.00689378074123539,0.0,402.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,109.0,0.0
15828,36,2011-09-10 16:38:54.817,2011-09-21 16:01:41.247,2.0,0,0.0,0.0,1.0,0.0,0.0,106097.0,1.0,0.06804086534372544,0.0,74923.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,590.0,0.0
15829,11,2011-09-10 16:58:16.503,2011-09-11 01:08:39.187,1.0,1,0.0,0.0,1.0,0.0,0.0,173217.0,1.0,0.05393452348848498,0.0,173217.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,608.0,0.0
15831,116,2011-09-10 18:25:49.207,2016-12-09 23:13:10.153,1.0,1,413.483,0.0,1.0,0.0,251314.0,251314.0,1.0,0.2311248073959938,0.0,134206.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,845.0,0.0
15832,8,2011-09-10 19:18:33.350,2011-09-11 20:59:53.680,1.0,1,2436.563,0.0,1.0,0.0,50225.0,50225.0,1.0,0.0831965212761237,0.0,50225.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,960.0,0.0
15833,307,2011-09-10 19:45:24.467,2013-04-24 10:58:23.710,13.0,0,276218.76300000004,0.0,1.0,0.0,3561.0,173285.0,1.0,0.015938638367437148,0.0,38442.6,0.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0,854.0,0.0
15834,26,2011-09-10 20:24:19.500,2011-09-15 18:52:57.827,1.0,1,-0.017,0.0,1.0,0.0,0.0,277882.0,1.0,0.0398416956625674,0.0,277882.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,836.0,0.0
15835,126,2011-09-10 20:47:50.983,2017-12-25 19:09:39.593,1.0,1,286.98400000000004,0.0,1.0,0.0,0.0,4929.0,1.0,0.0062152554273164195,0.0,4929.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,383.0,0.0
15836,21,2011-09-10 21:44:54.393,2011-09-11 01:15:01.560,1.0,1,0.0,0.0,1.0,0.0,0.0,13494.0,1.0,0.011601405858361917,0.0,13494.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,2169.0,0.0
15837,8,2011-09-10 22:46:18.210,2011-09-11 07:18:15.000,2.0,0,0.0,0.0,1.0,0.0,275257.0,275257.0,1.0,0.4827924716560587,0.0,144375.5,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,149.0,0.0
15838,13,2011-09-10 23:00:40.290,2011-09-19 13:45:03.290,1.0,1,0.0,0.0,1.0,0.0,752.0,752.0,1.0,0.00012238040585434167,0.0,752.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2036.0,0.0
15842,56,2011-09-11 02:18:58.873,2011-09-13 05:16:56.083,3.0,0,0.0,0.0,1.0,0.0,0.0,21436.0,1.0,0.01637852295204314,0.0,21436.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,234.0,0.0
15843,124,2011-09-11 02:19:15.317,2017-03-06 16:56:20.830,2.0,0,3177555.5360000003,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2672.0,0.0
15845,29,2011-09-11 03:59:15.913,2019-06-05 04:38:22.300,4.0,0,438.584,0.0,1.0,0.0,111821.0,111821.0,1.0,0.004194699493825612,0.0,58796.5,0.0,4.0,0.0,23.0,0.0,0.0,0.0,0.0,399.0,0.0
15846,146,2011-09-11 04:48:08.130,2016-09-01 23:07:11.463,4.0,0,421506.89,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,292.0,0.0,1.0
15847,4624,2011-09-11 04:54:19.740,2019-08-31 17:02:40.940,17.0,0,93125.357,0.0,1.0,0.0,3561.0,3561.0,1.0,0.09092245375456696,0.0,3561.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,896.0,0.0
15851,290,2011-09-11 07:01:07.253,2011-10-13 19:59:21.770,10.0,0,-0.013000000000000001,0.0,1.0,0.0,1869.0,1869.0,1.0,0.050420718881802905,0.0,1869.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,311.0,0.0
15852,121,2011-09-11 07:26:27.880,2011-09-12 20:34:18.403,6.0,0,0.0,0.0,1.0,0.0,113632.0,113632.0,1.0,0.6695158284700446,0.0,113632.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,238.0,0.0
15853,21,2011-09-11 07:52:58.757,2011-09-12 05:51:18.510,1.0,1,0.0,0.0,1.0,0.0,0.0,113609.0,1.0,0.14637609385635136,0.0,57739.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,460.0,0.0
15855,11,2011-09-11 08:41:05.113,2011-09-13 01:17:53.043,1.0,1,0.0,0.0,1.0,0.0,0.0,3162.0,1.0,0.030017650378422515,0.0,1613.25,0.0,7.0,0.0,21.0,0.0,0.0,0.0,0.0,689.0,0.0
15856,51,2011-09-11 09:36:33.527,2011-09-11 09:36:33.527,1.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5541.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,282.0,0.0,2.5
15857,111,2011-09-11 09:45:53.177,2014-02-26 04:52:08.753,1.0,1,332.13,0.0,1.0,0.0,0.0,312479.0,1.0,0.0025008117218047023,0.0,312479.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,427.0,0.0
15858,231,2011-09-08 14:58:25.613,2011-09-13 21:41:32.907,1.0,1,0.0,0.0,1.0,0.0,0.0,315958.0,1.0,0.06137353982119842,0.0,73866.83333333333,0.0,7.0,0.0,45.0,0.0,0.0,0.0,0.0,2551.0,0.0
15860,312,2011-09-11 12:40:34.307,2015-06-15 21:46:44.737,6.0,0,44.773,0.0,1.0,0.0,0.0,251314.0,1.0,0.013351402231019313,0.0,120970.33333333333,0.0,3.0,0.0,23.0,0.0,0.0,0.0,0.0,489.0,0.0
15862,76,2011-09-11 13:47:29.687,2014-05-25 09:58:54.000,1.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,258.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,410.0,0.0,5.0
15863,1426,2011-09-11 14:11:55.840,2019-08-14 17:53:45.990,25.0,0,1202.73,0.0,1.0,0.0,1426.0,1426.0,1.0,4.25772938703508e-06,0.0,1426.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,3906.0,0.0
15865,13,2011-09-11 14:47:35.433,2011-10-08 16:11:25.653,1.0,1,1636.8100000000002,0.0,1.0,0.0,132052.0,132052.0,1.0,0.00013937795063121485,0.0,132052.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1715.0,0.0
15866,18,2011-09-11 15:20:24.720,2011-09-11 16:14:35.797,1.0,1,-0.030000000000000002,0.0,1.0,0.0,21436.0,21436.0,1.0,0.06020952916148195,0.0,11326.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,807.0,0.0
15869,6,2011-09-11 16:50:46.700,2011-09-15 13:16:59.023,1.0,1,-0.017,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,577.0,0.0
15870,2043,2011-09-11 16:51:04.023,2019-04-19 12:51:26.370,42.0,0,14389843.847000001,0.0,1.0,0.0,8276.0,133516.0,1.0,0.2213450400265614,0.0,70896.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,176.0,0.0
15871,356,2011-09-11 16:57:50.613,2013-04-07 18:04:59.130,9.0,0,6490878.94,0.0,1.0,0.0,66518.0,66518.0,1.0,0.08168444210887447,0.0,66518.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,196.0,0.0
15873,133,2011-09-11 17:14:37.957,2015-06-12 05:36:21.113,1.0,1,1596541.593,0.0,1.0,0.0,275257.0,312479.0,1.0,0.14370913271538405,0.0,293868.0,0.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,395.0,0.0
15875,1,2011-09-11 17:37:41.710,2011-09-11 20:28:20.320,1.0,1,60.387,0.0,1.0,0.0,0.0,346372.0,1.0,0.030391703470175353,0.0,195157.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,380.0,0.0
15881,123,2011-09-11 18:50:27.143,2019-03-31 20:52:52.337,1.0,1,55.690000000000005,0.0,1.0,0.0,173285.0,222063.0,1.0,0.08202951968981904,0.0,102582.16666666667,0.0,6.0,0.0,4.0,0.0,0.0,0.0,0.0,253.0,0.0
15882,103,2011-09-11 18:59:22.317,2016-05-09 17:58:46.993,1.0,1,4648890.123000001,0.0,1.0,0.0,29109.0,29109.0,1.0,0.38937524741552176,0.0,29109.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,429.0,0.0
15883,20,2011-09-11 19:06:04.540,2011-09-12 11:46:03.373,2.0,0,0.0,0.0,1.0,0.0,275257.0,275257.0,1.0,0.07209744690924252,0.0,275257.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,443.0,0.0
15886,1139,2011-09-11 19:27:13.837,2019-08-28 15:22:11.763,2.0,1,1451.7900000000002,0.0,1.0,0.0,1.0,346372.0,1.0,0.16489586825919428,0.0,118902.66666666667,0.0,6.0,0.0,10.0,0.0,0.0,0.0,0.0,819.0,0.0
15887,103,2011-09-11 19:36:50.723,2018-09-26 21:53:00.220,1.0,1,1419540.9770000002,0.0,1.0,0.0,2166.0,2166.0,1.0,0.034764208856413965,0.0,2166.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,310.0,0.0
15889,26,2011-09-11 19:59:15.433,2011-09-27 15:59:00.720,1.0,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,442.0,0.0
15890,1,2011-09-11 20:06:49.743,2014-09-08 13:03:55.877,1.0,1,78.12400000000001,0.0,1.0,0.0,0.0,346372.0,1.0,0.12922512308692974,0.0,346372.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,1277.0,0.0
15891,130,2011-09-11 20:12:14.980,2019-03-14 23:18:43.613,2.0,0,536.537,0.0,1.0,0.0,312479.0,312479.0,1.0,0.06430247886056008,0.0,312479.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,1167.0,0.0
15895,6,2011-09-11 20:47:39.993,2011-09-22 03:36:56.023,1.0,1,-0.016,0.0,1.0,0.0,0.0,251314.0,1.0,0.0724355112679474,0.0,251314.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,196.0,0.0
15896,38,2011-09-11 20:52:42.200,2011-09-24 15:32:55.983,1.0,1,0.0,0.0,1.0,0.0,467485.0,467485.0,1.0,0.05696004253016508,0.0,467485.0,0.0,3.0,0.0,7.0,0.0,0.0,0.0,0.0,330.0,0.0
15897,16,2011-09-11 21:01:50.530,2011-09-15 23:56:25.547,1.0,1,-0.013000000000000001,0.0,1.0,0.0,0.0,275257.0,1.0,0.13810151842619509,0.0,142148.5,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,270.0,0.0
15898,91,2011-09-11 21:57:05.277,2019-03-08 19:12:16.430,11.0,0,499.91,0.0,1.0,0.0,0.0,106097.0,1.0,0.06753334458889076,0.0,54000.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,917.0,0.0
15899,144,2011-09-11 22:04:18.897,2019-08-28 16:42:34.160,1.0,1,16965420.64,0.0,1.0,0.0,20419.0,20419.0,1.0,0.02571233892291012,0.0,20419.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,562.0,0.0
15900,33,2011-09-11 22:29:13.447,2011-09-13 01:11:30.843,1.0,1,0.0,0.0,1.0,0.0,467485.0,467485.0,1.0,0.031694549065803164,0.0,235380.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,974.0,0.0
15902,843,2011-09-11 23:00:14.240,2018-04-21 23:52:30.440,6.0,0,-0.013000000000000001,0.0,1.0,0.0,275257.0,275257.0,1.0,0.036720919785598785,0.0,275257.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,702.0,0.0
15903,234,2011-09-11 23:08:27.167,2011-09-16 00:39:23.540,1.0,1,0.0,0.0,1.0,0.0,0.0,467485.0,1.0,0.05684331991515186,0.0,213895.0,0.0,7.0,0.0,46.0,0.0,0.0,0.0,0.0,1052.0,0.0
15905,455,2011-09-11 23:45:21.690,2018-05-19 18:46:28.323,4.0,0,2437.11,0.0,1.0,0.0,0.0,455.0,1.0,0.0001437624698967378,0.0,455.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,640.0,0.0
15906,18,2011-09-11 23:55:01.593,2011-09-12 01:47:04.317,1.0,1,-0.016,0.0,1.0,0.0,9040.0,9040.0,1.0,0.14526086430214258,0.0,9040.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,175.0,0.0
15907,55,2011-09-12 00:08:35.283,2011-10-17 14:46:22.810,3.0,0,0.0,0.0,1.0,0.0,467485.0,467485.0,1.0,0.07704387777245604,0.0,361199.5,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,1065.0,0.0
15909,11,2011-09-12 00:31:02.720,2011-09-13 16:23:14.877,1.0,1,-0.017,0.0,1.0,0.0,0.0,275257.0,1.0,0.13910462986576402,0.0,116342.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,630.0,0.0
15911,4,2011-09-12 00:36:42.883,2011-09-12 01:15:10.543,1.0,1,99.387,0.0,1.0,0.0,0.0,467485.0,1.0,0.1054481546572935,0.0,235499.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,288.0,0.0
15912,11,2011-09-12 01:19:07.650,2011-09-12 01:19:07.650,1.0,1,-0.017,0.0,1.0,0.0,0.0,12322.0,1.0,0.004826041318957092,0.0,9946.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,473.0,0.0
15913,77,2011-09-12 01:24:22.343,2018-01-25 21:38:50.593,4.0,0,53.947,0.0,1.0,0.0,71134.0,222063.0,1.0,0.0576856516555782,0.0,97758.0,0.0,4.0,0.0,8.0,0.0,0.0,0.0,0.0,307.0,0.0
15914,11,2011-09-12 01:59:35.067,2011-09-12 02:20:07.637,1.0,1,-0.017,0.0,1.0,0.0,0.0,222063.0,1.0,0.08217973529907259,0.0,222063.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,396.0,0.0
15916,246,2011-09-12 02:20:55.950,2017-11-06 19:34:01.660,22.0,0,-0.013000000000000001,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,304.0,0.0
15917,6,2011-09-12 03:03:04.093,2011-09-12 06:45:32.257,1.0,1,-0.016,0.0,1.0,0.0,0.0,346372.0,1.0,0.05432504302996117,0.0,205172.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,411.0,0.0
15921,1,2011-09-12 05:26:14.947,2018-02-15 22:34:50.707,1.0,1,167.39000000000001,0.0,1.0,0.0,489.0,489.0,1.0,0.0028277024352173366,0.0,489.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,863.0,0.0
15922,16,2011-09-12 05:45:15.837,2011-09-15 04:21:18.630,1.0,1,0.0,0.0,1.0,0.0,0.0,111821.0,1.0,0.19324293858095268,0.0,62947.5,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,636.0,0.0
15923,233,2011-09-12 07:07:20.740,2015-05-02 00:22:24.447,1.0,1,40341.103,0.0,1.0,0.0,275257.0,275257.0,1.0,0.16964151919635156,0.0,198940.5,0.0,3.0,0.0,26.0,0.0,0.0,0.0,0.0,1482.0,0.0
15929,21,2011-09-12 11:23:27.857,2016-05-25 18:45:07.040,1.0,1,2135.8830000000003,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,244.0,0.0
15932,108,2011-09-12 12:08:55.160,2018-05-22 01:51:40.937,1.0,1,0.0,0.0,1.0,0.0,10958.0,10958.0,1.0,0.033830643797151456,0.0,7856.5,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,303.0,0.0
15933,33,2011-09-12 12:11:01.637,2011-09-13 12:34:08.507,2.0,0,0.0,0.0,1.0,0.0,275257.0,275257.0,1.0,0.004399713050714832,0.0,275257.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,1412.0,0.0
15934,31,2011-09-12 12:24:12.577,2011-09-12 17:28:13.127,1.0,1,485.57300000000004,0.0,1.0,0.0,0.0,132052.0,1.0,7.147613988031293e-06,0.0,132052.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,460.0,0.0
15935,4,2011-09-12 12:35:43.147,2011-09-12 13:49:59.163,1.0,1,863.1830000000001,0.0,1.0,0.0,0.0,173285.0,1.0,0.04029495910061651,0.0,88399.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,540.0,0.0
15936,123,2011-09-12 12:51:54.077,2019-04-12 03:29:06.003,1.0,1,8663538.360000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,0.0,123.0,0.0,1.0,0.0,0.0,0.0,0.0,241.0,0.0,1.0
15941,20011,2011-09-12 14:25:46.000,2019-08-30 22:22:39.993,197.0,0,1280.8870000000002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1107.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,446.0,0.0,1.0
15942,20,2011-09-12 14:59:06.123,2011-11-01 03:51:53.067,3.0,0,960439.1640000001,0.0,1.0,0.0,346372.0,346372.0,1.0,0.051496708931160054,0.0,201939.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,822.0,0.0
15943,46,2011-09-12 15:09:23.633,2011-09-12 23:35:47.793,1.0,1,0.0,0.0,1.0,0.0,0.0,315958.0,1.0,0.09605625054031641,0.0,166528.0,0.0,4.0,0.0,9.0,0.0,0.0,0.0,0.0,924.0,0.0
