Id,Reputation,CreationDate,LastAccessDate,numPosts,is_churn,gap1,gap2,num_answers,num_questions,ans_que_ratio,accepted_answerer_rep,max_rep_answerer,num_que_answered,time_for_first_ans,rep_questioner,rep_answerers,rep_co_answerers,num_answers_recvd,ans_score,que_score,ans_stddev,que_stddev,answering_speed,ans_comments,que_comments,relative_rank_pos
12766,144,2011-06-30 08:10:20.847,2018-05-31 05:39:01.037,3.0,0,688565.066,2889.2999,1.0,1.0,1.0,30582.0,459272.0,1.0,0.05583821064592711,803.0,178731.66666666666,0.0,4.0,1.0,2.0,0.0,0.0,0.0,245.0,547.0,1.0
12767,1048,2011-06-30 08:17:32.303,2019-06-23 12:08:46.353,18.0,0,1760056.61,27857.6045,2.0,0.0,0.0,0.0,0.0,0.0,0.0,11347.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,637.5,0.0,1.0
12778,4170,2011-06-30 12:12:49.263,2019-08-14 12:11:42.837,32.0,0,1285325.2140000002,89939.31538333333,1.0,1.0,1.0,61522.0,61522.0,1.0,0.004369480344985038,179.0,32846.0,0.0,3.0,2.0,34.0,0.0,0.0,0.0,1700.0,1775.0,2.0
12785,299,2011-06-30 14:45:27.513,2016-01-16 14:15:40.027,12.0,0,7784517.657000001,144.06916666666666,0.0,2.0,0.0,312479.0,312479.0,2.0,0.023231771771074116,0.0,212150.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,713.0,0.0
12786,322,2011-06-30 14:57:33.220,2018-08-07 06:22:39.423,3.0,0,-70756.407,3535.5776666666666,0.0,2.0,0.0,275257.0,275257.0,2.0,0.03081983060907433,0.0,165630.25,0.0,2.5,0.0,6.5,0.0,7.7781745930520225,0.011444768500945146,0.0,156.0,0.0
12789,301,2011-06-30 17:15:32.200,2017-11-10 19:44:41.420,5.0,0,87289.87000000001,458224.8936166667,2.0,0.0,0.0,0.0,0.0,0.0,0.0,469.5,0.0,0.0,0.0,1.5,0.0,0.7071067811865476,0.0,0.0,1016.5,0.0,1.5
12796,3488,2011-06-30 19:11:17.057,2019-03-17 14:51:01.093,132.0,0,2320.793,14365.427616666666,0.0,2.0,0.0,346372.0,346372.0,2.0,0.012090514427207847,0.0,310814.5,0.0,1.0,0.0,3.5,0.0,4.949747468305833,0.0,0.0,764.5,0.0
12797,130,2011-06-30 19:39:12.120,2015-01-11 14:31:40.090,2.0,1,7063.497,817.72655,1.0,1.0,1.0,21587.0,21587.0,1.0,0.06961340197214767,130.0,10858.5,130.0,2.0,0.0,3.0,0.0,0.0,0.0012229026928378443,246.0,845.0,0.0
12798,1387,2011-06-30 19:46:43.753,2012-02-21 03:06:25.273,51.0,0,0.0,2794.2725,0.0,2.0,0.0,10917.0,275257.0,2.0,0.07914366553886942,0.0,78056.33333333333,0.0,3.0,0.0,4.5,0.0,6.363961030678928,0.0,0.0,477.0,0.0
12801,50,2011-06-30 20:46:08.523,2011-07-15 20:08:14.330,4.0,0,0.0,16968.85356666667,0.0,2.0,0.0,25484.0,251314.0,2.0,0.0003492288704957868,0.0,138399.0,0.0,1.0,0.0,4.0,0.0,1.4142135623730951,0.0,0.0,851.0,0.0
12806,2753,2011-06-30 23:10:50.613,2019-09-01 03:51:25.857,46.0,0,0.0,310.95633333333336,0.0,2.0,0.0,251314.0,251314.0,2.0,0.0199569362577119,0.0,98452.33333333333,0.0,1.5,0.0,2.0,0.0,0.0,0.08961416620739406,0.0,541.5,0.0
12810,563,2011-07-01 03:26:42.410,2019-08-24 22:21:54.207,10.0,0,2058050.8800000001,383204.29788333335,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,3.5355339059327378,0.0,0.0,333.5,0.0,5.5
12812,127,2011-07-01 03:57:46.857,2011-08-12 03:46:39.420,4.0,0,0.0,4559.502600000001,0.0,2.0,0.0,315958.0,467485.0,2.0,0.0619182266619884,0.0,257192.8,0.0,2.5,0.0,8.0,0.0,5.656854249492381,0.0,0.0,418.5,0.0
12813,101,2011-07-01 04:24:02.873,2019-06-24 19:38:50.853,2.0,1,534.657,11.546666666666669,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2753.0,0.0,101.0,0.0,-0.5,0.0,0.7071067811865476,0.0,0.0,865.0,0.0,-0.5
12814,116,2011-07-01 04:46:11.953,2011-07-11 07:49:49.927,4.0,0,0.0,1665.32645,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4456.0,0.0,0.0,0.0,3.5,0.0,2.1213203435596424,0.0,0.0,333.0,0.0,3.5
12815,397,2011-07-01 04:53:18.317,2019-02-14 05:39:28.550,4.0,0,10101897.563000001,2343.9288833333335,0.0,2.0,0.0,173217.0,173217.0,2.0,0.04370898412671816,0.0,60184.333333333336,0.0,2.0,0.0,8.0,0.0,7.0710678118654755,0.0,0.0,222.0,0.0
12831,704,2011-07-01 15:42:36.173,2019-03-28 18:09:50.193,16.0,0,1814092.9940000002,213.17893333333333,1.0,1.0,1.0,251314.0,251314.0,1.0,0.007845214954967159,201.0,212265.5,704.0,2.0,4.0,4.0,0.0,0.0,0.0,569.0,767.0,4.0
12844,165,2011-07-02 05:58:05.780,2018-07-22 09:37:24.663,3.0,0,5129.783,21751.634166666667,0.0,2.0,0.0,251314.0,251314.0,2.0,0.021543788378239264,0.0,106922.0,0.0,2.0,0.0,6.0,0.0,4.242640687119285,0.0,0.0,655.5,0.0
12847,50,2011-07-02 08:44:22.920,2012-05-06 14:05:07.003,4.0,0,136.02,10416.62305,0.0,2.0,0.0,0.0,459272.0,1.0,0.021799442224938268,0.0,459272.0,0.0,0.5,0.0,1.5,0.0,2.1213203435596424,0.0,0.0,244.5,0.0
12848,15343,2011-07-02 08:56:12.473,2019-08-30 17:12:29.167,39.0,0,771205.77,6645.277333333333,0.0,2.0,0.0,251314.0,467485.0,2.0,0.0016959633260367809,0.0,240233.66666666666,0.0,1.5,0.0,2.5,0.0,2.1213203435596424,0.0,0.0,1314.5,0.0
12856,94,2011-07-02 17:13:00.097,2011-09-02 22:25:31.803,4.0,0,-55452.630000000005,17057.06121666667,0.0,2.0,0.0,459272.0,459272.0,2.0,0.005458533409431353,0.0,264154.5,0.0,1.0,0.0,7.5,0.0,6.363961030678928,0.0,0.0,788.5,0.0
12857,385,2011-07-02 17:56:52.297,2016-04-17 23:46:16.553,15.0,0,0.0,613.765,0.0,2.0,0.0,1984.0,222063.0,2.0,4.031353479593614e-06,0.0,67277.5,0.0,2.0,0.0,14.5,0.0,0.7071067811865476,0.0,0.0,252.5,0.0
12862,59,2011-07-02 20:30:43.577,2011-07-04 13:14:50.493,2.0,1,0.0,1288.8143833333334,0.0,2.0,0.0,0.0,134579.0,2.0,0.05251719281599813,0.0,40958.0,0.0,3.5,0.0,5.5,0.0,3.5355339059327378,0.0,0.0,110.5,0.0
12864,1763,2011-07-02 21:00:30.990,2019-07-05 13:05:17.240,23.0,0,180.917,1179.6054333333334,0.0,2.0,0.0,43602.0,315958.0,2.0,0.10129283420726538,0.0,79957.4,0.0,4.0,0.0,6.5,0.0,6.363961030678928,0.0,0.0,428.0,0.0
12874,166,2011-07-02 23:40:12.780,2019-08-22 05:13:11.020,5.0,0,32.870000000000005,1194.8588833333336,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2108.0,0.0,0.0,0.0,5.5,0.0,6.363961030678928,0.0,0.0,856.0,0.0,5.5
12879,155,2011-07-03 02:09:18.833,2019-08-24 08:07:17.723,2.0,1,13592771.937,254876.18133333334,0.0,2.0,0.0,106097.0,106097.0,2.0,0.0034043728545181265,0.0,84436.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,373.0,0.0
12885,4309,2011-07-03 02:40:43.220,2019-08-31 14:41:44.777,4.0,1,1541360.6230000001,2141.8133333333335,1.0,1.0,1.0,0.0,107228.0,1.0,0.008544549858872517,4980.0,107228.0,2171.0,1.0,3.0,4.0,0.0,0.0,0.0,1766.0,1669.0,3.0
12894,23,2011-07-03 13:27:46.957,2011-08-02 08:41:26.453,2.0,1,1808208.263,9863.829283333333,0.0,2.0,0.0,20680.0,20680.0,1.0,0.023160952795276094,0.0,20680.0,0.0,0.5,0.0,2.0,0.0,1.4142135623730951,0.0,0.0,521.0,0.0
12898,65,2011-07-03 15:00:34.243,2019-08-13 13:16:39.963,3.0,0,0.0,191.41590000000002,0.0,2.0,0.0,63972.0,63972.0,2.0,0.032913747057305306,0.0,42906.666666666664,0.0,1.5,0.0,3.0,0.0,0.0,0.0,0.0,1478.5,0.0
12901,64,2011-07-03 16:22:35.140,2012-07-16 08:19:13.227,6.0,0,1100.5700000000002,40455.02266666667,0.0,2.0,0.0,315958.0,315958.0,2.0,0.04399202717827439,0.0,131007.66666666667,0.0,2.0,0.0,1.5,0.0,0.7071067811865476,0.0,0.0,1038.5,0.0
12905,275,2011-07-03 18:29:49.227,2019-03-18 13:11:13.000,8.0,0,2841899.9760000003,7.773666666666667,1.0,1.0,1.0,173217.0,173217.0,1.0,0.02659150135616657,909.0,173217.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,41.0,267.0,1.0
12917,242,2011-07-03 22:22:44.410,2019-06-19 15:58:30.777,5.0,0,11.39,151419.76645,0.0,2.0,0.0,20989.0,277882.0,2.0,0.04953873247722147,0.0,74424.8,0.0,6.0,0.0,3.5,0.0,0.7071067811865476,2.571415075172877e-05,0.0,1080.0,0.0
12923,51,2011-07-04 02:16:56.377,2013-07-31 01:49:47.440,4.0,0,0.0,36027.402,0.0,2.0,0.0,0.0,32084.0,2.0,2.2960793278380044e-06,0.0,32084.0,0.0,1.0,0.0,2.5,0.0,2.1213203435596424,0.0,0.0,883.0,0.0
12928,326,2011-07-04 04:47:29.850,2014-07-27 01:15:50.503,2.0,1,1794270.8830000001,146061.68716666667,0.0,2.0,0.0,0.0,277882.0,2.0,0.09071844472298367,0.0,99838.1,0.0,6.0,0.0,21.0,0.0,19.79898987322333,0.0,0.0,620.5,0.0
12931,888,2011-07-04 05:48:41.037,2013-09-11 17:11:07.940,23.0,0,2623.116,54675.12750000001,1.0,1.0,1.0,42262.0,42262.0,1.0,0.07008715337522209,732.0,27595.5,0.0,2.0,5.0,8.0,0.0,0.0,0.0,466.0,1093.0,5.0
12932,417,2011-07-04 06:07:47.113,2019-06-17 05:40:17.197,2.0,1,15313499.517,126409.86600000001,1.0,1.0,1.0,0.0,0.0,0.0,0.0,10798.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,721.0,708.0,9.0
12936,452,2011-07-04 10:00:34.550,2014-03-08 20:27:19.830,23.0,0,632044.947,1634.55805,0.0,2.0,0.0,0.0,106097.0,1.0,0.0062778363186014475,0.0,106097.0,0.0,0.5,0.0,1.5,0.0,2.1213203435596424,0.0,0.0,443.5,0.0
12937,36,2011-07-04 10:14:23.097,2011-08-03 18:05:58.483,2.0,1,0.0,33805.616883333336,0.0,2.0,0.0,0.0,173217.0,2.0,0.02754056553174291,0.0,100300.33333333333,0.0,2.0,0.0,3.5,0.0,0.7071067811865476,0.0,0.0,574.5,0.0
12942,1268,2011-07-04 12:39:40.900,2019-08-19 13:48:55.727,23.0,0,1768149.1130000001,3232.2629,1.0,1.0,1.0,63972.0,63972.0,1.0,0.05536705125235655,636.0,63972.0,0.0,1.0,2.0,9.0,0.0,0.0,0.0,780.0,457.0,2.0
12943,377,2011-07-04 13:21:45.063,2018-01-27 03:55:01.287,10.0,0,18.220000000000002,103.41656666666668,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6902.0,0.0,0.0,0.0,2.5,0.0,4.949747468305833,0.0,0.0,646.0,0.0,2.5
12945,133,2011-07-04 14:14:36.600,2019-07-26 13:51:55.847,2.0,1,46.117000000000004,206728.2067666667,0.0,2.0,0.0,43602.0,222063.0,2.0,0.021750766306685442,0.0,98850.16666666667,0.0,3.0,0.0,1.5,0.0,3.5355339059327378,0.0,0.0,449.0,0.0
12950,199,2011-07-04 17:31:04.577,2019-07-05 15:29:28.470,3.0,0,21329797.433000002,1556.2227833333336,0.0,2.0,0.0,459272.0,459272.0,2.0,0.014268729401751414,0.0,250823.0,0.0,2.5,0.0,7.5,0.0,7.7781745930520225,0.0,0.0,870.0,0.0
12952,20643,2011-07-04 18:16:43.137,2019-08-30 18:06:11.557,6.0,0,558.413,17.128333333333334,0.0,2.0,0.0,82449.0,152201.0,2.0,0.003931309925243849,0.0,82387.25,0.0,2.5,0.0,7.5,0.0,7.7781745930520225,0.0,0.0,431.5,0.0
12957,126,2011-07-04 22:08:42.927,2015-05-19 19:59:33.820,3.0,0,4844988.896000001,41817.10128333334,0.0,2.0,0.0,346372.0,346372.0,2.0,0.05039869568175575,0.0,346372.0,0.0,1.5,0.0,3.0,0.0,2.8284271247461903,0.0,0.0,797.0,0.0
12962,528,2011-07-04 23:47:22.260,2018-03-17 21:50:58.993,2.0,1,3638724.0100000002,66311.45333333334,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1976.0,0.0,0.0,0.0,8.5,0.0,2.1213203435596424,0.0,0.0,2075.5,0.0,8.5
12968,75,2011-07-05 01:53:42.980,2016-02-18 02:03:56.420,2.0,1,-0.013000000000000001,4091.5009333333337,0.0,2.0,0.0,173285.0,312479.0,2.0,0.12112439778463474,0.0,115697.2,0.0,3.5,0.0,6.5,0.0,2.1213203435596424,0.0,0.0,937.5,0.0
12971,156,2011-07-05 05:54:49.297,2011-09-07 19:20:58.060,6.0,0,0.0,6.0906666666666665,0.0,2.0,0.0,69037.0,467485.0,2.0,0.008082334199669755,0.0,125111.2,0.0,2.5,0.0,6.5,0.0,0.7071067811865476,0.0,0.0,749.0,0.0
12975,96,2011-07-05 08:38:01.523,2018-03-26 06:14:42.630,4.0,0,8352686.347,195315.9305,0.0,2.0,0.0,0.0,132052.0,1.0,0.05563679558021296,0.0,132052.0,0.0,1.0,0.0,3.0,0.0,1.4142135623730951,0.0,0.0,312.0,0.0
12981,3750,2011-07-05 15:05:05.083,2019-08-07 05:57:01.013,4.0,0,573.8770000000001,74610.54611666666,1.0,1.0,1.0,24372.0,24372.0,1.0,0.014091023313598072,239.0,24372.0,3750.0,1.0,5.0,7.0,0.0,0.0,0.0,364.0,658.0,5.0
12983,116,2011-07-05 15:30:34.410,2017-09-28 09:25:16.110,2.0,1,0.0,10770.130050000002,0.0,2.0,0.0,0.0,222063.0,2.0,0.003004514057032136,0.0,86024.0,0.0,2.0,0.0,1.5,0.0,0.7071067811865476,0.0,0.0,1662.5,0.0
12984,1324,2011-07-05 15:52:41.890,2019-08-27 19:57:55.183,7.0,0,4635911.467,33592.94476666667,2.0,0.0,0.0,0.0,0.0,0.0,0.0,9433.5,0.0,0.0,0.0,3.5,0.0,3.5355339059327378,0.0,0.0,634.0,0.0,3.5
12988,205,2011-07-05 16:50:51.727,2013-06-03 13:46:00.043,3.0,0,597114.4700000001,1166.4180000000001,0.0,2.0,0.0,21587.0,21587.0,2.0,0.007101687224768933,0.0,12222.5,0.0,1.0,0.0,4.5,0.0,4.949747468305833,0.0,0.0,1237.0,0.0
12992,10385,2011-07-05 17:33:54.053,2019-08-24 13:20:43.367,24.0,0,13025.18,57.00645,2.0,0.0,0.0,0.0,0.0,0.0,0.0,23208.5,0.0,0.0,0.0,6.5,0.0,4.949747468305833,0.0,0.0,534.0,0.0,6.5
12994,106,2011-07-05 17:58:52.033,2013-01-09 15:34:29.690,2.0,1,3577.094,105991.99743333335,1.0,1.0,1.0,0.0,0.0,1.0,0.0,290.0,0.0,0.0,1.0,6.0,8.0,0.0,0.0,3.1745311312226026e-06,1111.0,963.0,3.0
13001,109,2011-07-05 22:43:14.100,2011-07-08 06:27:10.193,3.0,0,0.0,3180.3833833333338,0.0,2.0,0.0,286579.0,286579.0,2.0,0.0035432335017451903,0.0,88365.0,0.0,2.0,0.0,9.0,0.0,9.899494936611665,0.0,0.0,1215.0,0.0
13010,51,2011-07-06 06:55:17.843,2011-07-26 18:13:56.113,2.0,1,0.0,19472.657833333335,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.8284271247461903,0.0,0.0,571.0,0.0
13027,1074,2011-07-06 16:46:14.670,2019-08-30 12:05:25.953,5.0,0,2945446.79,1678.9265000000003,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1255.0,0.0,0.0,0.0,1.0,0.0,1.4142135623730951,0.0,0.0,982.5,0.0,1.0
13031,62,2011-07-06 18:20:54.187,2011-09-01 18:45:27.133,3.0,0,-0.017,1519.7034500000002,0.0,2.0,0.0,275257.0,275257.0,2.0,0.02247923480684717,0.0,142532.0,0.0,1.0,0.0,3.5,0.0,0.7071067811865476,0.0,0.0,531.0,0.0
13045,56,2011-07-06 21:44:54.903,2012-01-31 23:35:54.120,2.0,1,5532501.517,207523.74445000003,0.0,2.0,0.0,0.0,346372.0,1.0,0.055862956993902556,0.0,346372.0,0.0,0.5,0.0,5.5,0.0,4.949747468305833,0.0,0.0,609.0,0.0
13047,107,2011-07-06 22:53:57.290,2018-02-28 18:20:57.077,2.0,1,10554487.67,166848.9315,0.0,2.0,0.0,0.0,346372.0,2.0,0.017568774431576943,0.0,346372.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,279.0,0.0
13048,1,2011-07-06 22:56:02.857,2011-07-11 23:43:55.240,3.0,0,29853.333000000002,1114.380666666667,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2703.0,0.0,0.0,0.0,0.5,0.0,0.7071067811865476,0.0,0.0,431.5,0.0,0.5
13070,117,2011-07-07 14:01:03.397,2011-10-10 15:17:05.600,6.0,0,0.0,15719.1746,0.0,2.0,0.0,0.0,47313.0,1.0,0.004240507447391205,0.0,47313.0,0.0,0.5,0.0,5.0,0.0,2.8284271247461903,0.0,0.0,455.0,0.0
13074,8040,2011-07-07 17:20:31.030,2015-04-17 14:46:39.053,87.0,0,410048.20300000004,1955.0402833333333,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4272.5,0.0,0.0,0.0,3.0,0.0,1.4142135623730951,0.0,0.0,655.5,0.0,3.0
13077,265,2011-07-07 18:20:30.297,2019-08-08 16:31:39.883,7.0,0,2528.733,1156.3616166666666,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5608.0,0.0,0.0,0.0,2.5,0.0,3.5355339059327378,0.0,0.0,602.0,0.0,2.5
13079,79747,2011-07-07 19:52:45.670,2019-08-31 22:27:47.133,96.0,0,80530.373,13615.3259,2.0,0.0,0.0,0.0,0.0,0.0,0.0,148.0,0.0,0.0,0.0,1.5,0.0,2.1213203435596424,0.0,0.0,580.0,0.0,1.5
13086,137,2011-07-07 23:59:51.323,2019-06-28 08:36:48.243,4.0,0,1159646.987,167009.50795,0.0,2.0,0.0,182029.0,182029.0,1.0,0.008598366023843269,0.0,91211.5,0.0,1.0,0.0,0.5,0.0,0.7071067811865476,0.0,0.0,721.0,0.0
13089,56,2011-07-08 02:38:42.197,2012-07-21 02:41:18.413,5.0,0,1059.703,76330.26188333334,1.0,1.0,1.0,56.0,56.0,1.0,1.3100963829109426e-05,56.0,56.0,56.0,2.0,0.0,2.0,0.0,0.0,1.3100963829109426e-05,39.0,1025.0,0.0
13092,16,2011-07-08 04:18:29.930,2011-07-08 04:33:37.873,2.0,1,0.0,7.947116666666668,0.0,2.0,0.0,0.0,113609.0,1.0,0.014626918503198177,0.0,113609.0,0.0,0.5,0.0,1.5,0.0,2.1213203435596424,0.0,0.0,812.5,0.0
13094,81,2011-07-08 04:51:14.657,2011-08-16 06:03:53.220,2.0,1,0.0,54869.578100000006,2.0,0.0,0.0,0.0,0.0,0.0,0.0,43627.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1096.5,0.0,4.0
13110,66,2011-07-08 15:03:58.537,2011-07-28 17:18:06.663,3.0,0,955700.4700000001,8300.104433333334,0.0,2.0,0.0,0.0,459272.0,2.0,0.1969169371539595,0.0,171086.0,0.0,1.5,0.0,4.0,0.0,0.0,0.0,0.0,402.5,0.0
13111,18,2011-07-08 15:12:18.593,2011-09-04 21:44:58.043,2.0,1,344.13,8285.708616666667,0.0,2.0,0.0,173217.0,173217.0,1.0,0.035007468259895445,0.0,105252.5,0.0,1.0,0.0,1.5,0.0,0.7071067811865476,0.0,0.0,760.0,0.0
13120,10552,2011-07-08 17:21:35.970,2019-09-01 03:29:01.373,49.0,0,0.0,4058.5266666666666,1.0,1.0,1.0,107228.0,107228.0,1.0,0.024670342547706274,3355.0,39137.333333333336,0.0,3.0,5.0,17.0,0.0,0.0,0.0,2333.0,4219.0,5.0
13123,145,2011-07-08 20:04:09.160,2019-06-02 01:07:32.603,2.0,1,1875.3700000000001,127247.10038333334,0.0,2.0,0.0,275257.0,275257.0,2.0,0.09241432422025413,0.0,137771.5,0.0,1.0,0.0,4.0,0.0,1.4142135623730951,0.06932088638306722,0.0,377.0,0.0
13127,25,2011-07-08 21:05:31.540,2011-07-10 20:32:59.540,3.0,0,0.0,14.254383333333333,0.0,2.0,0.0,113609.0,113609.0,2.0,0.00341558119259173,0.0,73228.5,0.0,1.0,0.0,0.5,0.0,0.7071067811865476,0.0,0.0,342.5,0.0
13129,1257,2011-07-08 21:27:15.740,2019-08-29 15:54:13.017,24.0,0,4027.773,15.583233333333334,1.0,1.0,1.0,1257.0,1257.0,1.0,2.2697735559575866e-06,0.0,1257.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,160.0,510.0,0.0
13130,26203,2011-07-08 21:57:27.767,2019-08-31 18:27:35.320,127.0,0,-0.014,4268.885166666667,2.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,0.0,0.0,0.0,1.5,0.0,2.1213203435596424,0.0,0.0,869.5,0.0,1.5
13140,133,2011-07-09 06:34:44.203,2012-11-11 03:14:38.587,3.0,0,764.154,182992.05938333334,0.0,2.0,0.0,254914.0,254914.0,2.0,0.024640034758875697,0.0,107551.0,0.0,2.0,0.0,0.5,0.0,0.7071067811865476,0.0,0.0,1203.0,0.0
13143,230,2011-07-09 09:13:38.770,2019-01-11 06:19:25.080,4.0,0,1560.087,413004.64333333337,0.0,2.0,0.0,152201.0,152201.0,2.0,4.583250711327385e-05,0.0,65457.666666666664,0.0,1.5,0.0,6.5,0.0,9.192388155425117,0.0,0.0,556.5,0.0
13145,28,2011-07-09 11:33:37.700,2011-07-10 19:16:47.080,2.0,1,0.0,428.5113333333333,0.0,2.0,0.0,459272.0,459272.0,2.0,0.04673461360210928,0.0,235216.0,0.0,1.5,0.0,2.5,0.0,2.1213203435596424,0.0,0.0,495.0,0.0
13147,21036,2011-07-04 20:45:12.157,2019-08-26 09:13:32.173,147.0,0,0.0,913.6218833333334,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8193.5,0.0,0.0,0.0,2.5,0.0,0.7071067811865476,0.0,0.0,555.0,0.0,2.5
13152,783,2011-07-09 19:32:20.143,2018-07-22 03:50:19.647,21.0,0,5558706.137,1447.2032166666665,0.0,2.0,0.0,82449.0,467485.0,2.0,0.07916559463257268,0.0,143654.75,0.0,2.0,0.0,4.0,0.0,2.8284271247461903,0.0,0.0,819.5,0.0
13153,40,2011-07-09 21:11:03.733,2011-07-17 20:08:28.153,4.0,0,0.0,1790.51395,0.0,2.0,0.0,5353.0,5353.0,1.0,0.025692443466989706,0.0,5353.0,0.0,0.5,0.0,1.5,0.0,0.7071067811865476,0.0,0.0,891.0,0.0
13158,21,2011-07-10 04:26:26.823,2011-07-11 04:10:07.400,2.0,1,0.0,1388.5304,0.0,2.0,0.0,0.0,467485.0,2.0,0.025091458365743134,0.0,279250.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1068.5,0.0
13170,130,2011-07-10 17:06:47.083,2017-06-16 22:14:41.173,3.0,0,124.02000000000001,289.9712333333334,0.0,2.0,0.0,251314.0,251314.0,2.0,0.03759218308145004,0.0,150769.5,0.0,1.0,0.0,2.0,0.0,1.4142135623730951,0.0,0.0,1299.0,0.0
13172,394,2011-07-10 17:24:50.747,2019-08-06 14:16:47.343,17.0,0,1793.016,5070.122950000001,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1452.0,0.0,203.5,0.0,2.0,0.0,2.8284271247461903,0.0,0.0,797.0,0.0,2.0
13174,2317,2011-07-10 18:46:00.290,2019-08-11 20:33:46.780,91.0,0,4075623.907,2847.9311000000002,0.0,2.0,0.0,277882.0,277882.0,2.0,0.02320927845061046,0.0,112652.5,0.0,2.0,0.0,4.0,0.0,1.4142135623730951,0.0,0.0,405.0,0.0
13179,110,2011-07-10 20:53:11.147,2018-12-24 09:40:53.597,2.0,1,712.2660000000001,257956.44206666667,0.0,2.0,0.0,467485.0,467485.0,2.0,0.0017957931749084596,0.0,334354.3333333333,0.0,1.5,0.0,0.5,0.0,0.7071067811865476,0.0,0.0,727.0,0.0
13180,25,2011-07-10 21:21:32.337,2011-07-13 06:27:29.563,4.0,0,0.0,39.8151,0.0,2.0,0.0,113609.0,113609.0,2.0,0.0013223882636190258,0.0,78686.33333333333,0.0,1.5,0.0,0.5,0.0,0.7071067811865476,0.0,0.0,1176.0,0.0
13181,1193,2011-07-10 21:22:07.690,2019-05-13 10:55:33.280,26.0,0,15930431.100000001,72.18911666666668,1.0,1.0,1.0,0.0,113632.0,1.0,0.023603433984932354,420.0,113632.0,0.0,2.0,9.0,3.0,0.0,0.0,0.0,706.0,1614.0,9.0
13183,138,2011-07-10 22:25:50.693,2019-06-11 15:39:36.140,2.0,1,153.804,41552.050500000005,1.0,1.0,1.0,346372.0,346372.0,1.0,0.0046814338857477334,138.0,173255.0,138.0,2.0,2.0,3.0,0.0,0.0,2.4066201016963047e-05,245.0,1721.0,2.0
13199,904,2011-07-11 07:29:05.047,2019-07-05 04:50:15.033,27.0,0,833.3430000000001,34666.43955,0.0,2.0,0.0,3513.0,3513.0,2.0,0.023738759697283333,0.0,2067.5,0.0,1.5,0.0,2.0,0.0,2.8284271247461903,0.04524897115151844,0.0,842.0,0.0
13203,1092,2011-07-11 09:11:42.723,2019-08-20 07:51:36.387,3.0,0,312537.397,128333.09111666666,0.0,2.0,0.0,1061.0,152201.0,2.0,0.0007795854277734988,0.0,16532.42105263158,0.0,15.0,0.0,466.0,0.0,650.5382386916237,0.000983583534443616,0.0,902.5,0.0
13204,135,2011-07-11 09:27:03.897,2011-07-13 07:17:46.787,2.0,1,162.31300000000002,712.7168833333334,0.0,2.0,0.0,2499.0,222063.0,2.0,0.1487241328453529,0.0,58422.5,0.0,2.0,0.0,3.0,0.0,4.242640687119285,0.0,0.0,200.5,0.0
13205,803,2011-07-11 10:21:03.470,2019-07-02 15:26:02.203,27.0,0,10827725.463000001,1727.2882333333334,1.0,1.0,1.0,1.0,803.0,1.0,0.0013421368563531055,803.0,402.0,803.0,2.0,0.0,3.0,0.0,0.0,0.0005789421711454566,1050.0,773.0,0.0
13215,92,2011-07-11 17:16:13.960,2012-04-25 20:22:02.420,3.0,0,344.55,39.70171666666667,0.0,2.0,0.0,286579.0,286579.0,2.0,0.12440428489825285,0.0,97194.6,0.0,2.5,0.0,6.5,0.0,6.363961030678928,0.0,0.0,213.5,0.0
13218,133,2011-07-11 17:54:13.590,2018-06-28 19:55:33.250,2.0,1,0.0,4902.281166666667,1.0,1.0,1.0,24417.0,24417.0,1.0,0.055933781860115196,2108.0,24417.0,0.0,2.0,1.0,10.0,0.0,0.0,0.0,1217.0,695.0,1.0
13228,2244,2011-07-11 23:40:59.653,2014-01-12 22:16:03.470,57.0,0,16053.554000000002,102.0126,0.0,2.0,0.0,6759.0,113609.0,2.0,0.0052814274642150275,0.0,42128.0,0.0,1.5,0.0,4.0,0.0,5.656854249492381,0.0,0.0,591.5,0.0
