Id,Reputation,CreationDate,LastAccessDate,numPosts,is_churn,gap1,gap2,gap3,gap4,gap5,gap6,gap7,gap8,gap9,gap10,gap11,gap12,gap13,num_answers,num_questions,ans_que_ratio,accepted_answerer_rep,max_rep_answerer,num_que_answered,time_for_first_ans,rep_questioner,rep_answerers,rep_co_answerers,num_answers_recvd,ans_score,que_score,ans_stddev,que_stddev,answering_speed,ans_comments,que_comments,relative_rank_pos
8750,1204,2011-03-27 13:05:10.683,2019-08-28 18:59:47.420,25.0,0,2041.267,1494.6477833333333,1430.6403833333336,1480.9534500000002,8590.493550000001,6817.937333333334,15696.578050000002,516.783,16661.668400000002,10022.624166666668,9424.94,1468.6680000000001,2934.9938333333334,0.0,13.0,0.0,346372.0,346372.0,12.0,9.117503501719678e-05,0.0,85385.16666666667,0.0,1.7692307692307692,0.0,7.769230769230769,0.0,7.350213672107841,0.0055897386239308604,0.0,938.9230769230769,0.0
8767,1762,2011-03-27 23:40:26.333,2019-08-28 22:06:00.400,50.0,0,0.0,1325.9102833333334,52.15995,7321.052500000001,4388.2266,4073.0537333333336,5532.509433333334,1822.1977833333335,6942.668883333334,5589.912733333334,2932.8900500000004,16252.287450000002,15765.41005,0.0,13.0,0.0,346372.0,346372.0,12.0,2.8329652729190755e-05,0.0,75782.23076923077,0.0,1.3846153846153846,0.0,3.3076923076923075,0.0,2.250356097177192,0.00011229141784915954,0.0,473.15384615384613,0.0
8808,466,2011-03-28 18:58:51.700,2013-05-30 17:04:52.007,18.0,0,365.95700000000005,116.8181,161.02061666666668,1078.9615500000002,8.851783333333335,6.644216666666667,3018.6243333333337,15775.8245,27492.6875,8789.500616666666,4.381383333333334,24474.950950000002,12612.218883333333,9.0,4.0,2.0,459272.0,459272.0,4.0,0.028450490279000915,8887.25,169782.16666666666,4153.666666666667,1.75,1.5555555555555556,4.0,1.3333333333333333,1.8257418583505538,0.024501866838070836,562.8888888888889,619.0,1.5
8829,1234,2011-03-29 05:07:07.797,2011-07-13 04:25:02.570,32.0,0,2486.016,875.0032833333333,1759.56995,143.98871666666668,4342.530616666667,2693.170766666667,242.96095000000003,2900.3763333333336,30.23505,756.1739,4401.6125,19.890600000000003,118.84828333333334,13.0,0.0,0.0,0.0,0.0,0.0,0.0,9718.714285714286,0.0,1234.0,0.0,1.9230769230769231,0.0,1.3821202589704016,0.0,0.0,710.6153846153846,0.0,1.9230769230769231
8848,1159,2011-03-29 16:25:52.660,2019-08-07 22:07:30.757,26.0,0,0.0,19104.50521666667,5392.080783333334,193.87578333333335,8791.22055,20162.06,11376.778383333334,5573.596166666667,3017.877566666667,20144.457333333336,37671.45821666667,981.1862166666667,2736.635166666667,0.0,13.0,0.0,312479.0,346372.0,12.0,0.005767817764797967,0.0,157397.86666666667,0.0,1.3846153846153846,0.0,5.538461538461538,0.0,5.753482780243989,0.0,0.0,986.7692307692307,0.0
8875,1888,2011-03-30 07:16:53.420,2019-04-10 04:18:07.883,54.0,0,1626.267,7634.822433333334,1693.3217833333333,23886.698050000003,21.570283333333336,25.566,3349.1428333333333,3638.9795500000005,5166.049233333334,42.80505000000001,1.6752166666666668,4800.5850666666665,5148.023266666667,1.0,12.0,0.15384615384615385,459272.0,459272.0,12.0,0.019228858110867827,1888.0,110654.60869565218,1888.0,2.5,1.0,6.666666666666667,0.0,14.649438917790011,0.015870451857082683,1449.0,1009.3333333333334,1.0
8880,2103,2011-03-30 08:29:03.517,2019-09-01 03:07:17.400,17.0,0,14500293.39,7170.595716666667,1356.7265000000002,10431.398666666668,58403.958000000006,13419.517333333333,151524.40605,6364.727616666667,1591.303,17602.285050000002,5217.508066666666,5678.426166666667,865.9807166666667,7.0,6.0,1.1428571428571428,16511.0,16511.0,6.0,0.0027715633937339217,7612.0,5558.666666666667,2072.0,1.8333333333333333,6.571428571428571,7.0,5.1269595556932455,8.671793355471522,0.004163041916775812,1307.5714285714287,1751.6666666666667,6.5
8882,1335,2011-03-30 10:10:27.267,2019-08-22 01:01:49.793,18.0,0,12364663.333,695.2036166666668,2492.4086,5681.403,12643.1599,3238.880166666667,3275.212333333334,40739.37338333333,22164.880666666668,1160.7178833333335,337.4396666666667,7081.527233333333,6327.945716666667,13.0,0.0,0.0,0.0,0.0,0.0,0.0,2645.7272727272725,0.0,1335.0,0.0,3.5384615384615383,0.0,3.478873970491617,0.0,0.0,585.6923076923077,0.0,3.230769230769231
8906,1638,2011-03-30 18:54:03.053,2016-01-24 14:45:33.540,18.0,0,7783669.947000001,162.17655000000002,939.1549500000001,10070.12855,2777.1739000000002,1040.39,7475.6776,10042.007450000001,10094.079283333333,8786.739433333334,21544.44956666667,60533.09533333334,16990.134833333334,6.0,7.0,0.875,251314.0,346372.0,7.0,0.018803266969142585,11086.0,58391.58823529412,0.0,3.142857142857143,3.3333333333333335,11.428571428571429,1.7511900715418263,15.893994073833285,0.061481863210887146,552.1666666666666,917.4285714285714,3.1666666666666665
8911,613,2011-03-30 20:42:10.493,2012-06-16 20:51:39.480,19.0,0,-0.016,682.797,86.94571666666667,4880.927549999999,2758.5919000000004,3175.481216666667,852.13845,1964.5525000000002,1285.3252666666667,45461.42461666666,53990.07928333334,162270.50355000002,17.656950000000002,10.0,3.0,2.75,29569.0,251314.0,3.0,0.010760545169869254,18418.333333333332,66402.28571428571,625.5,2.3333333333333335,2.1,12.0,1.449137674618944,6.557438524302,0.0,502.8,529.3333333333334,2.05
8917,564,2011-03-31 00:34:20.683,2016-10-19 17:24:11.073,59.0,0,24558.937,11529.386333333334,3644.5945,45.532383333333335,115.70895,95.65461666666667,310.6866,4314.62245,21.346283333333336,44.98738333333334,1545.3631666666668,2984.208166666667,2554.7453833333334,0.0,13.0,0.0,459272.0,459272.0,13.0,0.007914425176314115,0.0,152470.45833333334,0.0,2.230769230769231,0.0,2.3846153846153846,0.0,2.6311740579210876,0.0013314901101140661,0.0,439.6923076923077,0.0
8953,2587,2011-03-31 18:46:05.103,2019-09-01 00:36:26.587,22.0,0,2523.5370000000003,2085.002716666667,2150.6943333333334,20744.442116666665,1553.7163833333334,677.5409000000001,75.6866,5048.163333333334,747.6844000000001,1415.1543833333335,231.30855000000003,1677.304,2982.690666666667,12.0,1.0,6.5,275257.0,275257.0,1.0,0.07298444336589656,1150.142857142857,203650.66666666666,2587.0,3.0,4.416666666666667,7.0,2.0652243256245835,0.0,0.0,1244.3333333333333,909.0,4.416666666666667
8955,4738,2011-03-31 19:39:48.640,2019-08-21 22:06:42.677,35.0,0,2003944.313,169455.60195,166.95311666666666,24828.689266666668,31212.961900000002,78017.48726666668,24469.3549,7694.801383333334,838.48195,568.2405,16822.5131,1257.25695,1425.3443833333333,3.0,10.0,0.36363636363636365,275257.0,312479.0,9.0,2.2561041733581116e-05,4738.0,99021.44444444444,4513.0,2.0,3.6666666666666665,5.0,4.041451884327381,3.972125095937662,0.025483843611085574,998.0,755.0,3.6666666666666665
8956,168,2011-03-31 19:44:34.610,2012-02-15 22:05:20.533,16.0,0,353.617,4586.786833333334,8703.779933333333,199767.44495,26672.70411666667,91733.03771666667,36901.42061666667,9002.060933333334,44798.009666666665,4379.46345,4144.084,4307.5143333333335,2195.6800000000003,1.0,12.0,0.15384615384615385,286579.0,286579.0,12.0,0.002525660925474565,0.0,139399.0909090909,0.0,2.1666666666666665,15.0,5.5,0.0,6.626393506960699,0.03337047259917871,112.0,893.8333333333334,7.5
8964,879,2011-03-31 23:20:13.000,2019-08-07 13:02:42.510,17.0,0,1025.1000000000001,25866.165450000004,5485.350216666668,228955.5241666667,7339.744383333334,520.2097333333334,20944.56871666667,342.9598833333333,12.105833333333333,103664.79673333334,1172.3713333333333,5939.62355,4510.4578833333335,4.0,9.0,0.5,37821.0,346372.0,7.0,0.00015273951965966723,2573.5,81023.7,19350.0,1.2222222222222223,3.0,3.4444444444444446,0.816496580927726,3.6094013046179527,0.0033984881939153637,973.25,1853.5555555555557,2.625
8973,802,2011-04-01 04:29:21.600,2019-04-05 10:03:11.007,13.0,1,662.903,8.960450000000002,27000.531166666668,2872.0029500000005,24927.867266666668,22.062116666666668,3920.3953333333334,305755.30455000006,12441.040283333334,23.241666666666667,32899.85995,4.782500000000001,17.37055,11.0,2.0,4.0,61782.0,61782.0,2.0,0.004085635742285451,2215.3333333333335,40295.0,802.0,3.5,1.7272727272727273,41.0,1.2720777563426766,41.012193308819754,0.0,633.2727272727273,784.5,1.5909090909090908
8980,1217,2011-04-01 08:06:49.283,2015-09-04 05:41:38.197,25.0,0,1793.314,4811.341333333334,94.29255000000002,10437.577716666668,2738.8360000000002,336.4705,11306.414733333335,6778.511216666667,3281.5026166666667,302.63343333333336,72.59623333333334,2396.0986,3496.93745,10.0,3.0,2.75,346372.0,346372.0,3.0,0.023680658427551654,726.5,71440.33333333333,0.0,2.0,2.6,4.666666666666667,2.4129281427805145,4.041451884327381,0.024175193899338088,1723.0,1899.3333333333333,2.6
8996,2554,2011-04-01 15:07:18.887,2019-08-23 14:19:53.390,14.0,0,4386.6630000000005,162.76255,3718.880666666667,17346.09966666667,370431.3270666667,30330.898600000004,53542.82773333334,3636.2995,96496.94655000001,25962.679216666667,14638.182233333333,7234.781333333333,6770.4056666666675,13.0,0.0,0.0,0.0,0.0,0.0,0.0,6913.428571428572,0.0,2554.0,0.0,3.0,0.0,2.0,0.0,0.0,619.3846153846154,0.0,3.0
9003,1,2011-04-02 00:35:31.927,2019-08-30 21:50:59.817,96.0,0,1906214.1760000002,103.51761666666668,7214.648716666667,1001.4777833333334,77.06033333333333,5813.405450000001,301.75321666666673,2281.0903333333335,1819.3251666666667,1437.2070500000002,156.42645000000002,4087.0392166666666,2582.81295,13.0,0.0,0.0,0.0,0.0,0.0,0.0,6295.125,0.0,1371.25,0.0,11.692307692307692,0.0,11.21297325559859,0.0,0.0,1676.7692307692307,0.0,11.692307692307692
9005,987,2011-04-02 04:30:12.397,2019-08-06 05:23:58.457,25.0,0,1847603.9630000002,11495.054333333333,153.60478333333333,46.50455,30.418383333333335,228.63128333333333,8680.150716666667,695.0210666666667,53769.31355,119548.46028333335,11048.674833333333,1874.4102666666668,2146.2096666666666,8.0,5.0,1.5,29569.0,63972.0,5.0,0.0006630281274300809,5370.5,19206.428571428572,0.0,1.4,2.0,9.2,2.9277002188455996,8.814760348415605,0.04302884372491822,362.625,406.6,1.875
9016,283,2011-03-04 07:48:32.387,2018-08-06 14:15:03.770,41.0,0,-0.017,47.33683333333333,795.9857166666667,46134.077000000005,9988.791900000002,17447.952,11916.966600000002,18263.874333333333,162671.85811666667,8572.799833333334,14998.82795,1054.5710000000001,1797.7893333333334,0.0,13.0,0.0,173217.0,173217.0,10.0,0.00472387048123407,0.0,63814.142857142855,0.0,0.7692307692307693,0.0,2.5384615384615383,0.0,2.8756270219259603,0.0,0.0,379.0,0.0
9019,1796,2011-04-02 20:24:29.623,2013-09-10 00:57:19.213,33.0,0,0.0,14995.022116666667,10796.083166666667,13581.299216666668,91777.18006666667,482.00421666666665,892.8595,59.91283333333334,3439.2815,84.13816666666666,2807.083666666667,4306.044783333334,841.0484333333334,11.0,2.0,4.0,134579.0,222063.0,2.0,2.7978154861856996e-05,3116.0,147042.0,1796.0,2.0,3.909090909090909,19.0,2.7001683449201996,11.313708498984761,0.004564305478156344,346.54545454545456,2117.0,3.909090909090909
9046,912,2011-04-03 14:54:14.820,2016-12-22 05:12:10.563,36.0,0,-0.013000000000000001,128.67593333333335,33968.89223333334,300.3731,2232.7949500000004,429.45338333333336,24884.311900000004,2167.0629333333336,3101.090233333334,2475.294216666667,244.67750000000004,181.54278333333335,32309.76976666667,0.0,13.0,0.0,459272.0,459272.0,13.0,0.03580454793040073,0.0,140828.83333333334,0.0,2.6153846153846154,0.0,3.4615384615384617,0.0,3.381700376422701,0.013800734317970065,0.0,702.6923076923077,0.0
9054,1974,2011-04-03 20:16:59.597,2013-08-03 02:47:57.067,67.0,0,320.42,10276.1525,2881.536333333334,11695.162766666668,805.9670000000001,469.83600000000007,5967.795283333334,18072.755,136.91628333333335,2074.87655,3520.66155,17.584566666666667,1343.24755,2.0,11.0,0.25,275257.0,286579.0,10.0,0.09335538387500461,6498.5,159902.0,0.0,1.7272727272727273,3.0,7.090909090909091,1.4142135623730951,7.542606253206453,0.215765247410817,336.5,614.6363636363636,1.6666666666666665
9077,1264,2011-04-04 09:00:11.930,2019-08-19 07:22:07.703,16.0,0,1246.5800000000002,505.52388333333334,5159.4245,824.6476166666667,281.5882166666667,746.0451666666668,49.51533333333334,9445.9575,4882.238666666667,534.7561166666667,1450.419116666667,1856.1631000000002,205901.0625,9.0,4.0,2.0,152201.0,152201.0,4.0,0.0008341271288708434,0.0,95555.25,0.0,1.25,3.2222222222222223,8.25,3.73422608373468,9.17877987534291,0.0002798682419498454,430.44444444444446,391.25,3.2222222222222223
9094,1665,2011-04-04 15:24:31.270,2019-03-11 22:13:32.853,61.0,0,444.16,275.0243333333334,6433.073616666667,1960.5575000000001,1539.3499333333334,8876.494066666668,2570.3694333333333,137.60178333333334,21.040783333333334,9993.683266666667,1490.8823333333335,40.51423333333334,18486.725766666666,1.0,12.0,0.15384615384615385,275257.0,459272.0,12.0,0.033558143375210014,1665.0,115650.92,1665.0,2.4166666666666665,0.0,4.416666666666667,0.0,2.712205856136405,0.05027734763215032,370.0,418.0833333333333,0.0
9112,789,2011-04-04 21:22:12.273,2011-09-01 22:08:17.613,32.0,0,65062.60400000001,225.5355,19600.371883333333,189.20716666666667,165.1101666666667,6005.046716666667,62.25378333333334,49.46255,3066.6089,2358.9412166666666,17293.00171666667,10222.6165,59.17556666666667,0.0,13.0,0.0,459272.0,459272.0,13.0,0.004802545674302781,0.0,126860.94736842105,0.0,2.0,0.0,5.538461538461538,0.0,4.054121043567575,0.011641753735964351,0.0,759.3076923076923,0.0
9116,239,2011-04-04 22:53:55.973,2013-05-12 15:14:21.897,15.0,0,934729.3570000001,24.5835,23275.324050000003,3976.3162833333336,14085.923666666667,527.3616166666667,959.6214333333334,338704.7047333334,2513.65205,183397.75971666668,3128.0947833333335,91990.8355,7195.1525,0.0,13.0,0.0,467485.0,467485.0,13.0,0.0130742127178432,0.0,183951.94736842104,0.0,1.6153846153846154,0.0,0.9230769230769231,0.0,1.0377490433255416,0.0,0.0,526.8461538461538,0.0
9174,3275,2011-04-05 23:15:17.380,2013-08-16 10:29:20.747,62.0,0,4540.947,89987.81976666668,8959.3835,5494.426833333334,6059.699666666667,7095.422283333333,2657.897116666667,14334.023433333334,9339.395333333336,15887.22595,7905.63205,9009.666333333333,1105.65945,3.0,10.0,0.36363636363636365,467485.0,467485.0,8.0,0.0013114604872380468,39134.666666666664,267413.75,0.0,1.1,4.0,9.1,4.58257569495584,7.264066813202276,0.006443674711701938,1782.0,1573.1,4.0
9176,108619,2011-04-05 23:33:17.783,2019-08-31 21:07:24.733,340.0,0,66431.137,1726.7023833333335,2607.9540666666667,15.521216666666668,2791.695216666667,46.090900000000005,66.78576666666667,509.00440000000003,168.95233333333334,2644.9790000000003,11445.135833333334,2435.000333333334,2221.5412666666666,13.0,0.0,0.0,0.0,0.0,0.0,0.0,3436.5,0.0,79989.42857142857,0.0,10.384615384615385,0.0,24.723600268901176,0.0,0.0,459.15384615384613,0.0,6.538461538461538
9182,978,2011-04-06 02:22:05.673,2013-06-29 20:49:12.887,33.0,0,2998741.4140000003,56097.70476666667,4579.831166666667,1455.6417833333335,18552.263283333334,7113.861766666667,43500.59366666667,9959.602333333334,3997.7589000000003,3404.2155000000002,5920.387216666667,18578.962116666666,1447.4082666666666,0.0,13.0,0.0,312479.0,346372.0,13.0,0.0006320460715517024,0.0,126169.55555555556,0.0,2.3076923076923075,0.0,6.384615384615385,0.0,3.8845519162116484,0.011790910114737539,0.0,822.1538461538462,0.0
9246,31509,2011-04-07 10:38:32.923,2019-09-01 04:11:23.207,57.0,0,0.0,5601.6279,65766.8316,15926.939666666667,57228.94078333334,24701.900383333334,12989.153450000002,6589.619833333333,7952.379333333333,4593.679783333334,38481.93038333334,36659.04716666667,5104.3043333333335,1.0,12.0,0.15384615384615385,467485.0,467485.0,11.0,4.344277769877405e-05,11965.0,145003.72222222222,0.0,1.8333333333333333,6.0,4.583333333333333,0.0,3.2601821849074444,0.003875333233335784,221.0,784.1666666666666,6.0
9252,26778,2011-04-07 14:08:00.510,2019-04-18 16:11:07.377,15.0,0,-0.017,6115.4366666666665,1215.6821666666667,2913.8550000000005,10326.313666666667,6152.210616666667,2101.4033333333336,164.56211666666667,659.616,10645.931833333334,1938.8438833333335,258915.9831166667,43418.79316666667,10.0,3.0,2.75,182029.0,182029.0,3.0,2.293461339796282e-05,10234.666666666666,65241.666666666664,26778.0,2.0,1.7,9.0,1.70293863659264,5.291502622129181,0.0005157712844217051,832.8,596.3333333333334,1.65
9253,643,2011-04-07 14:55:54.343,2019-05-03 12:21:05.723,29.0,0,254.287,127890.27878333334,52260.52943333334,119491.42533333335,235.89928333333333,2951.037,2664.119,987.5523833333334,3529.336116666667,1293.0113833333335,5442.435450000001,3172.1056166666667,1145.3021666666668,0.0,13.0,0.0,467485.0,467485.0,13.0,0.02688067266195269,0.0,174313.55172413794,0.0,2.769230769230769,0.0,3.6153846153846154,0.0,3.663751755110726,0.04786518763145314,0.0,809.6153846153846,0.0
9275,413,2011-04-08 12:11:44.380,2014-06-20 10:49:08.100,18.0,0,-0.017,129703.31811666668,20271.561116666668,6058.041433333334,3127.2317333333335,17189.2435,1956.1232166666668,26903.80811666667,4979.677433333333,3584.751616666667,3411.7551166666667,27320.206000000002,98212.95493333334,0.0,13.0,0.0,312479.0,312479.0,13.0,0.00014918055750908773,0.0,77748.2,0.0,1.4615384615384615,0.0,2.6153846153846154,0.0,5.284229075567875,0.0038556158217088,0.0,1034.923076923077,0.0
9288,1013,2011-04-08 13:28:29.473,2019-08-26 15:13:57.700,18.0,0,0.0,3431.2411666666667,9407.818666666666,1713.15545,10562.951116666667,2825.7951666666672,15026.424333333334,135352.91533333334,70468.19388333334,13360.242333333334,332.4377166666667,10164.671116666666,6683.820616666667,0.0,13.0,0.0,312479.0,312479.0,13.0,0.003959912794800433,0.0,63797.65217391304,0.0,2.3076923076923075,0.0,8.692307692307692,0.0,12.957524296617619,0.0,0.0,1231.7692307692307,0.0
9318,259,2011-04-08 19:06:34.777,2019-04-03 11:50:48.480,18.0,0,34802747.306,51.63778333333334,3302.0128333333337,786.1550000000001,1500.7727833333333,1638.5570000000002,7145.679716666667,404.09600000000006,38.019783333333336,1220.9943333333333,988.5199333333334,67.26566666666666,172.36356666666669,0.0,13.0,0.0,467485.0,467485.0,13.0,0.11371210709861096,0.0,158393.64285714287,0.0,1.7692307692307692,0.0,1.3076923076923077,0.0,0.9473309334313418,0.01551482053231349,0.0,582.4615384615385,0.0
9325,18808,2011-04-08 23:26:39.783,2019-08-22 21:09:24.627,274.0,0,37549.724,13572.0581,4390.5605000000005,664.4787833333334,86.69766666666668,13.156216666666667,4.4606666666666674,70.65400000000001,3.094616666666667,277.0646666666667,5.985833333333334,1081.0796166666667,31.959000000000003,13.0,0.0,0.0,0.0,0.0,0.0,0.0,2590.0,0.0,14526.666666666666,0.0,5.153846153846154,0.0,6.375031422748099,0.0,0.0,537.3076923076923,0.0,4.730769230769231
9334,680,2011-04-09 04:05:34.560,2011-07-06 00:05:49.427,31.0,0,0.0,707.5388833333334,4562.6704500000005,5760.497666666667,118.06945,1278.5342166666667,23104.88995,114.3216,40559.23873333333,991.1486666666667,87.49566666666668,229.63571666666667,5405.292666666666,0.0,13.0,0.0,459272.0,459272.0,13.0,0.03443444991893335,0.0,87272.32142857143,0.0,2.8461538461538463,0.0,7.615384615384615,0.0,16.770700947080602,0.023560262202085885,0.0,458.46153846153845,0.0
9340,101790,2011-04-09 07:19:50.210,2019-09-01 04:14:55.513,77.0,0,2031.363,1964.2647333333334,48.515100000000004,39.7574,63.065933333333334,2599.9610000000002,7041.975616666667,6725.201550000001,12283.107233333334,10679.713933333334,580.4245666666667,4505.8405,14440.444716666669,9.0,4.0,2.0,286579.0,286579.0,3.0,0.04410344315580717,36014.25,93550.25,101790.0,1.25,12.0,21.75,9.055385138137416,27.536339626028727,0.0,788.1111111111111,1183.0,12.0
9352,1033,2011-04-09 13:26:04.237,2017-03-17 14:46:57.197,39.0,0,312.663,10781.403450000002,15860.312933333335,70018.62456666668,1181.7538333333334,769.9346,6425.675,318.3565,1488.8175,7332.312616666667,14423.278333333334,7062.009950000001,42965.89555,7.0,6.0,1.1428571428571428,68125.0,251314.0,6.0,0.004260425767779316,6441.333333333333,89205.375,1033.0,1.5,0.8571428571428571,4.666666666666667,0.8997354108424372,4.131182235954578,0.0,346.2857142857143,800.1666666666666,0.8571428571428571
9381,1271,2011-04-10 06:04:12.140,2018-12-20 16:06:28.467,61.0,0,14021260.137,11169.4361,37605.83606666667,40327.84676666667,1467.6734000000001,39.582883333333335,4188.826783333334,18897.357333333337,17098.7095,5593.9293333333335,8787.316716666666,10021.665050000001,4523.904333333334,1.0,12.0,0.15384615384615385,459272.0,467485.0,12.0,0.02263175713936853,0.0,126395.85714285714,0.0,1.75,1.0,1.8333333333333333,0.0,2.2495790852081776,0.038148797860751794,413.0,636.75,0.5
9390,1902,2011-04-10 10:02:22.850,2011-07-17 17:34:53.187,47.0,0,-0.013000000000000001,2852.7573333333335,956.6789333333334,441.776,5127.665116666667,34574.91571666667,1542.3743333333334,461.7568333333334,20.834333333333337,465.6362833333334,1026.2702166666668,4.29395,495.8382166666667,13.0,0.0,0.0,0.0,0.0,0.0,0.0,6512.8,0.0,1902.0,0.0,3.8461538461538463,0.0,4.239617786352795,0.0,0.0,345.3076923076923,0.0,3.8461538461538463
9430,2017,2011-04-11 04:32:05.343,2017-05-08 04:45:27.273,37.0,0,459.01000000000005,26319.499733333338,167.34571666666668,2147.89845,458.9776666666667,41.95360000000001,207.87295,172.53721666666667,2272.764066666667,2122.442716666667,3788.859116666667,519.22405,8030.262500000001,9.0,4.0,2.0,113632.0,122624.0,4.0,0.006010953008297895,31956.25,92293.0,2017.0,1.25,7.111111111111111,4.0,4.013864859597432,2.581988897471611,0.0026182542152911018,925.0,935.5,6.888888888888889
9440,5720,2011-04-11 11:08:05.687,2019-09-01 02:36:11.390,36.0,0,66.63000000000001,5415.122666666667,50657.046883333336,69368.15521666667,50400.11906666667,5695.3235,13241.798883333335,152.88861666666668,36765.38733333334,27550.124266666666,176.19445000000002,3294.4098833333337,25248.85045,10.0,3.0,2.75,0.0,5435.0,2.0,0.007670352782535526,4624.857142857143,5435.0,0.0,1.0,6.7,10.333333333333334,5.735852159879995,9.29157324317757,0.0,570.2,941.3333333333334,6.7
9450,5223,2011-04-11 16:54:41.563,2014-08-03 14:06:06.243,182.0,0,1971658.2740000002,394.7062166666667,222.0422166666667,3061.7353333333335,11026.795116666668,4495.716,1396.4347833333334,7156.3981,1105.4036166666667,1375.044,165.34033333333335,1620.2581166666669,1582.6710500000002,6.0,7.0,0.875,286579.0,286579.0,7.0,9.275942194668432e-05,3518.0,58570.72727272727,5065.0,2.0,3.0,16.0,2.8284271247461903,34.43835071544513,0.01717222281730127,671.5,1073.5714285714287,2.6666666666666665
9464,29076,2011-04-11 23:41:45.607,2019-08-31 20:23:26.743,191.0,0,-0.030000000000000002,286.00393333333335,73.56945,989.6223333333334,20.04855,408.56228333333337,750.3109499999999,43.52405,714.4406666666667,2175.87195,36.81771666666667,2116.3723833333333,4172.766066666667,4.0,9.0,0.5,346372.0,346372.0,9.0,0.00020233086512995885,3684.3333333333335,150078.38461538462,0.0,1.4444444444444444,3.5,5.0,4.358898943540674,3.4641016151377544,0.0016852654433512063,653.5,854.7777777777778,1.8333333333333335
9502,1345,2011-04-12 18:27:29.903,2017-11-20 18:08:30.927,15.0,0,2867599.9370000004,54140.25216666667,9309.15245,31.204050000000002,86464.52583333335,67769.56521666667,48587.51166666667,22831.463116666666,18649.45745,67615.11233333334,12980.079883333334,47718.318283333334,30321.37766666667,13.0,0.0,0.0,0.0,0.0,0.0,0.0,18313.88888888889,0.0,1197.5,0.0,7.384615384615385,0.0,6.212064358145655,0.0,0.0,1350.4615384615386,0.0,6.923076923076923
9515,3467,2011-04-12 22:00:08.687,2019-08-26 20:03:15.510,30.0,0,2317635.313,9135.646116666667,737.8953333333334,86797.67393333334,17829.7504,103273.82121666666,50567.637950000004,24.609716666666667,9291.692166666668,1628.2668333333336,17772.580550000002,17210.16316666667,77857.1915,7.0,6.0,1.1428571428571428,275257.0,275257.0,5.0,0.013721624038821675,4683.5,113889.5,3467.0,1.3333333333333333,7.428571428571429,6.666666666666667,4.995235825502231,2.804757862395017,0.0857918660731776,736.1428571428571,682.1666666666666,7.428571428571429
9521,505,2011-04-13 00:07:38.140,2019-08-23 10:52:19.790,13.0,1,168815.503,947.7852833333334,1680.4125,338.8432166666667,7351.729566666667,2414.1775000000002,25710.89855,70.67611666666667,3442.9533333333334,889.4092166666667,1409.9032166666666,1626.631116666667,35.399616666666674,1.0,12.0,0.15384615384615385,173285.0,346372.0,12.0,0.03600399513422371,0.0,59869.26315789474,0.0,2.0,1.0,6.333333333333333,0.0,4.849242365066064,0.024470770909324792,136.0,434.5,1.0
9582,284,2011-04-14 09:24:19.203,2019-04-25 06:54:42.887,22.0,0,3050.9700000000003,1924.0353333333335,905.4429,5017.758100000001,2178.579666666667,1609.8733333333334,1222.4784,32435.28266666667,3938.1605,7230.774,1362.4803833333333,1010.9761666666668,14625.318000000001,1.0,12.0,0.15384615384615385,312479.0,312479.0,12.0,0.004863869611977505,284.0,76435.53846153847,284.0,1.1666666666666667,0.0,0.6666666666666666,0.0,0.7784989441615231,0.0008180103632096894,800.0,611.1666666666666,0.0
9602,20680,2011-04-14 18:51:53.557,2019-09-01 00:29:29.253,161.0,0,7268848.91,28.52166666666667,19.4095,61.07116666666668,15207.376166666667,96.63733333333334,190.20705,913.2307166666667,55.475116666666665,107.54621666666667,147.10256666666666,1330.1871,1679.01645,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1171.5,0.0,17365.166666666668,0.0,2.5384615384615383,0.0,1.6641005886756874,0.0,0.0,1097.0,0.0,2.5128205128205128
9605,30243,2011-04-14 21:59:41.687,2019-08-31 22:04:09.967,52.0,0,-0.017,10722.084050000001,7871.549233333334,1590.5455000000002,6790.784666666667,8885.198933333333,3846.1338333333338,4527.0659000000005,23296.080266666668,33294.22528333334,19726.662333333334,387.8647833333334,5423.324166666667,11.0,2.0,4.0,113609.0,113609.0,2.0,6.572636500141838e-06,7586.125,65278.0,30243.0,2.0,4.2727272727272725,14.5,3.7971281013657965,2.1213203435596424,0.0,317.45454545454544,225.5,3.666666666666666
9659,780,2011-04-16 12:26:44.067,2019-08-14 09:25:39.200,20.0,0,125402.44,2097.3228333333336,7657.8486,5678.042166666667,7133.101733333334,62.05983333333334,17160.266166666668,37428.575333333334,144089.04400000002,28.21916666666667,99490.72033333335,1120.814,7252.921383333334,3.0,10.0,0.36363636363636365,152201.0,459272.0,10.0,0.011550520479286707,6338.0,174068.875,0.0,1.9,15.0,7.6,11.357816691600547,12.011105971835677,0.0007449982678790271,198.66666666666666,278.9,7.222222222222222
9666,6492,2011-04-16 18:29:34.720,2019-08-27 00:14:01.607,30.0,0,1751.8670000000002,164.08405000000002,1286.7363833333334,3.1609000000000003,39.028266666666674,204.53006666666667,45.7776,1251.1812333333335,40.75971666666667,696.8682166666666,2094.5214,108.20671666666667,90.63000000000001,12.0,1.0,6.5,0.0,275257.0,1.0,0.02048491900263026,5174.714285714285,144658.66666666666,5255.25,4.0,13.083333333333334,24.0,28.826939210440365,0.0,0.0,1207.4166666666667,247.0,13.083333333333334
