Id,Reputation,CreationDate,LastAccessDate,numPosts,is_churn,gap1,gap2,gap3,gap4,gap5,gap6,num_answers,num_questions,ans_que_ratio,accepted_answerer_rep,max_rep_answerer,num_que_answered,time_for_first_ans,rep_questioner,rep_answerers,rep_co_answerers,num_answers_recvd,ans_score,que_score,ans_stddev,que_stddev,answering_speed,ans_comments,que_comments,relative_rank_pos
9116,239,2011-04-04 22:53:55.973,2013-05-12 15:14:21.897,15.0,0,934729.3570000001,24.5835,23275.324050000003,3976.3162833333336,14085.923666666667,527.3616166666667,0.0,6.0,0.0,459272.0,459272.0,6.0,0.007252116172535336,0.0,130240.55555555556,0.0,1.5,0.0,1.3333333333333333,0.0,1.3662601021279464,0.003152709856584805,0.0,457.3333333333333,0.0
9165,191,2011-04-05 18:55:01.077,2013-12-18 16:39:35.110,6.0,1,164.17600000000002,7.486066666666668,4.267716666666667,11817.912283333335,29.116100000000003,1460.4212833333333,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1691.0,0.0,398.0,0.0,7.0,0.0,9.186947262284681,0.0,0.0,442.1666666666667,0.0,7.0
9171,500,2011-04-05 22:47:23.807,2019-07-02 16:28:30.523,11.0,0,476.016,13.518400000000002,2650.8086,123312.11700000001,239298.21433333337,7716.32045,2.0,4.0,0.6,113609.0,173285.0,4.0,9.737959420041236e-05,364.0,74931.45454545454,16953.5,3.5,1.0,14.25,2.8284271247461903,7.719024117939608,0.0049289410987192,905.5,720.0,0.25
9174,3275,2011-04-05 23:15:17.380,2013-08-16 10:29:20.747,62.0,0,4540.947,89987.81976666668,8959.3835,5494.426833333334,6059.699666666667,7095.422283333333,0.0,6.0,0.0,467485.0,467485.0,5.0,0.0009387197232723093,0.0,177676.4,0.0,1.0,0.0,6.666666666666667,0.0,5.278888771954441,0.0,0.0,1477.1666666666667,0.0
9176,108619,2011-04-05 23:33:17.783,2019-08-31 21:07:24.733,340.0,0,66431.137,1726.7023833333335,2607.9540666666667,15.521216666666668,2791.695216666667,46.090900000000005,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2223.5,0.0,108619.0,0.0,3.1666666666666665,0.0,4.262237284181474,0.0,0.0,366.5,0.0,3.1666666666666665
9182,978,2011-04-06 02:22:05.673,2013-06-29 20:49:12.887,33.0,0,2998741.4140000003,56097.70476666667,4579.831166666667,1455.6417833333335,18552.263283333334,7113.861766666667,0.0,6.0,0.0,312479.0,346372.0,6.0,0.020399381354761444,0.0,121712.125,0.0,2.6666666666666665,0.0,5.5,0.0,3.271085446759225,0.006512322453738903,0.0,641.0,0.0
9215,128,2011-04-06 16:09:43.903,2016-06-23 01:58:16.047,6.0,1,274.66400000000004,19105.425833333335,573304.4393333333,22941.730883333334,31482.505666666668,18751.339500000002,0.0,6.0,0.0,0.0,315958.0,6.0,6.785082220669201e-06,0.0,80051.0,0.0,1.6666666666666667,0.0,2.3333333333333335,0.0,2.3380903889000244,0.0,0.0,520.1666666666666,0.0
9246,31509,2011-04-07 10:38:32.923,2019-09-01 04:11:23.207,57.0,0,0.0,5601.6279,65766.8316,15926.939666666667,57228.94078333334,24701.900383333334,0.0,6.0,0.0,459272.0,459272.0,5.0,0.01004749585256117,0.0,127936.57142857143,0.0,1.3333333333333333,0.0,3.0,0.0,1.2649110640673518,0.0,0.0,486.1666666666667,0.0
9247,387,2011-04-07 11:06:49.823,2017-05-11 07:40:35.033,8.0,0,5012067.884000001,113166.6091,6214.255666666667,226.91573333333335,4427.19005,752.1323833333333,0.0,6.0,0.0,173217.0,173217.0,6.0,0.010906869873771161,0.0,59543.77777777778,0.0,2.5,0.0,4.666666666666667,0.0,2.422120283277993,0.017739775237047745,0.0,559.1666666666666,0.0
9252,26778,2011-04-07 14:08:00.510,2019-04-18 16:11:07.377,15.0,0,-0.017,6115.4366666666665,1215.6821666666667,2913.8550000000005,10326.313666666667,6152.210616666667,4.0,2.0,1.6666666666666667,182029.0,182029.0,2.0,1.5294622868787997e-05,1400.0,103324.33333333333,26778.0,1.5,2.25,10.0,2.6299556396765835,7.0710678118654755,0.0,858.0,565.0,2.25
9253,643,2011-04-07 14:55:54.343,2019-05-03 12:21:05.723,29.0,0,254.287,127890.27878333334,52260.52943333334,119491.42533333335,235.89928333333333,2951.037,0.0,6.0,0.0,467485.0,467485.0,6.0,0.02080022270105105,0.0,173361.07142857142,0.0,2.5,0.0,1.8333333333333333,0.0,0.752772652709081,0.0,0.0,590.0,0.0
9255,234,2011-04-07 16:03:02.610,2011-08-03 20:12:33.980,9.0,0,99.123,1415.0351166666667,7647.643716666667,527.4607333333333,2122.5792666666666,159.3454,2.0,4.0,0.6,43749.0,459272.0,4.0,0.03622433732102913,17838.0,109068.2,0.0,1.5,2.5,2.0,0.7071067811865476,0.816496580927726,0.013438000425536679,550.5,241.5,2.5
9262,369,2011-04-07 20:48:14.050,2017-09-28 10:53:51.823,12.0,0,929.5930000000001,68748.39016666666,86642.39566666666,84923.01495,23127.044883333332,91778.92400000001,0.0,6.0,0.0,467485.0,467485.0,4.0,0.0008088653502780782,0.0,128702.75,0.0,1.5,0.0,3.1666666666666665,0.0,1.8348478592697182,0.03936008375825823,0.0,516.5,0.0
9263,405,2011-04-07 23:27:49.563,2018-03-27 21:08:58.177,6.0,1,565.937,30714.889450000002,10316.066883333335,29818.985216666668,140757.22828333333,32546.005166666666,2.0,4.0,0.6,111821.0,459272.0,4.0,0.023361272441787356,788.0,109481.9,583.5,3.5,4.5,7.25,2.1213203435596424,9.5,0.0,1095.0,1012.5,4.5
9268,138,2011-04-08 02:48:14.560,2012-02-11 21:52:33.557,6.0,1,454.737,24.987433333333335,498.74623333333335,237124.74316666668,2662.6445000000003,269.5051666666667,0.0,6.0,0.0,275257.0,346372.0,6.0,0.013271906036674847,0.0,108958.81818181818,0.0,2.0,0.0,4.166666666666667,0.0,2.7868739954771304,0.0,0.0,594.1666666666666,0.0
9275,413,2011-04-08 12:11:44.380,2014-06-20 10:49:08.100,18.0,0,-0.017,129703.31811666668,20271.561116666668,6058.041433333334,3127.2317333333335,17189.2435,0.0,6.0,0.0,312479.0,312479.0,6.0,0.02017343550804836,0.0,123831.0,0.0,1.1666666666666667,0.0,1.0,0.0,0.8944271909999159,0.0,0.0,768.8333333333334,0.0
9288,1013,2011-04-08 13:28:29.473,2019-08-26 15:13:57.700,18.0,0,0.0,3431.2411666666667,9407.818666666666,1713.15545,10562.951116666667,2825.7951666666672,0.0,6.0,0.0,50225.0,173285.0,6.0,0.004548659972353244,0.0,53372.818181818184,0.0,2.3333333333333335,0.0,16.0,0.0,16.637307474468336,0.0,0.0,1372.1666666666667,0.0
9318,259,2011-04-08 19:06:34.777,2019-04-03 11:50:48.480,18.0,0,34802747.306,51.63778333333334,3302.0128333333337,786.1550000000001,1500.7727833333333,1638.5570000000002,0.0,6.0,0.0,152201.0,459272.0,6.0,0.08843523578160388,0.0,110853.0,0.0,2.0,0.0,1.0,0.0,1.0954451150103321,0.01551482053231349,0.0,543.8333333333334,0.0
9325,18808,2011-04-08 23:26:39.783,2019-08-22 21:09:24.627,274.0,0,37549.724,13572.0581,4390.5605000000005,664.4787833333334,86.69766666666668,13.156216666666667,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1485.3333333333333,0.0,18808.0,0.0,5.833333333333333,0.0,4.020779360604939,0.0,0.0,671.8333333333334,0.0,5.166666666666667
9334,680,2011-04-09 04:05:34.560,2011-07-06 00:05:49.427,31.0,0,0.0,707.5388833333334,4562.6704500000005,5760.497666666667,118.06945,1278.5342166666667,0.0,6.0,0.0,46341.0,312479.0,6.0,0.022105236398924352,0.0,87179.58333333333,0.0,2.5,0.0,5.166666666666667,0.0,4.622409184253019,0.0028825439718871255,0.0,449.5,0.0
9340,101790,2011-04-09 07:19:50.210,2019-09-01 04:14:55.513,77.0,0,2031.363,1964.2647333333334,48.515100000000004,39.7574,63.065933333333334,2599.9610000000002,4.0,2.0,1.6666666666666667,0.0,0.0,1.0,0.0,1163.5,0.0,101790.0,0.5,14.5,7.5,9.678154093971983,2.1213203435596424,0.0,770.75,1113.5,11.625
9342,264,2011-04-09 08:09:38.433,2019-07-07 02:30:00.713,7.0,1,-0.016,39975.177383333335,35213.024333333335,11361.94195,71384.57638333335,995.5608833333334,0.0,6.0,0.0,113632.0,113632.0,5.0,4.312472193044534e-05,0.0,42263.333333333336,0.0,1.0,0.0,4.166666666666667,0.0,5.231315959361149,0.0,0.0,850.6666666666666,0.0
9352,1033,2011-04-09 13:26:04.237,2017-03-17 14:46:57.197,39.0,0,312.663,10781.403450000002,15860.312933333335,70018.62456666668,1181.7538333333334,769.9346,5.0,1.0,3.0,39103.0,39103.0,1.0,0.0279994792096867,6441.333333333333,39103.0,1033.0,1.0,1.0,2.0,1.0,0.0,0.0,428.4,727.0,1.0
9381,1271,2011-04-10 06:04:12.140,2018-12-20 16:06:28.467,61.0,0,14021260.137,11169.4361,37605.83606666667,40327.84676666667,1467.6734000000001,39.582883333333335,1.0,5.0,0.3333333333333333,315958.0,467485.0,5.0,0.042957725302529774,0.0,144198.18181818182,0.0,2.2,1.0,2.6,0.0,2.5099800796022267,0.0,413.0,528.4,1.0
9384,419,2011-04-10 07:22:06.287,2019-08-28 12:37:09.393,9.0,0,534.2,3.5145,34.78371666666667,30.060716666666668,12.636500000000002,14.296666666666669,6.0,0.0,0.0,0.0,0.0,0.0,0.0,4912.0,0.0,419.0,0.0,0.16666666666666666,0.0,1.1690451944500122,0.0,0.0,407.0,0.0,0.3333333333333333
9390,1902,2011-04-10 10:02:22.850,2011-07-17 17:34:53.187,47.0,0,-0.013000000000000001,2852.7573333333335,956.6789333333334,441.776,5127.665116666667,34574.91571666667,6.0,0.0,0.0,0.0,0.0,0.0,0.0,10390.666666666666,0.0,1902.0,0.0,4.0,0.0,4.147288270665544,0.0,0.0,381.3333333333333,0.0,4.0
9430,2017,2011-04-11 04:32:05.343,2017-05-08 04:45:27.273,37.0,0,459.01000000000005,26319.499733333338,167.34571666666668,2147.89845,458.9776666666667,41.95360000000001,4.0,2.0,1.6666666666666667,113632.0,113632.0,2.0,0.007514418290094117,14074.0,110430.0,0.0,1.0,6.5,3.0,4.041451884327381,2.8284271247461903,0.0,341.0,623.0,6.5
9436,329,2011-04-11 08:15:35.817,2012-12-11 08:58:45.227,8.0,0,450095.13,929.4402166666666,676.1815,1296.0330500000002,42.053783333333335,2981.117616666667,5.0,1.0,3.0,0.0,0.0,0.0,0.0,1489.5,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,901.0,1189.0,2.0
9440,5720,2011-04-11 11:08:05.687,2019-09-01 02:36:11.390,36.0,0,66.63000000000001,5415.122666666667,50657.046883333336,69368.15521666667,50400.11906666667,5695.3235,4.0,2.0,1.6666666666666667,0.0,5435.0,2.0,0.007670352782535526,9410.0,5435.0,0.0,1.5,6.0,12.5,3.366501646120693,12.020815280171307,0.0,433.5,1045.5,6.0
9450,5223,2011-04-11 16:54:41.563,2014-08-03 14:06:06.243,182.0,0,1971658.2740000002,394.7062166666667,222.0422166666667,3061.7353333333335,11026.795116666668,4495.716,3.0,3.0,1.0,275257.0,275257.0,3.0,0.001582172321366658,1940.0,93167.33333333333,7364.9,1.0,2.0,1.6666666666666667,1.0,1.5275252316519468,0.0,567.0,937.3333333333334,1.3555555555555554
9453,179,2011-04-11 18:08:29.763,2018-03-02 18:14:20.037,9.0,0,1954.5100000000002,4951.323616666667,3646.296833333334,1493.1947833333334,122104.05583333335,299738.0006,0.0,6.0,0.0,346372.0,459272.0,6.0,0.00019954571210333797,0.0,194045.0,0.0,1.3333333333333333,0.0,1.6666666666666667,0.0,1.505545305418162,0.029824411843229245,0.0,609.3333333333334,0.0
9464,29076,2011-04-11 23:41:45.607,2019-08-31 20:23:26.743,191.0,0,-0.030000000000000002,286.00393333333335,73.56945,989.6223333333334,20.04855,408.56228333333337,1.0,5.0,0.3333333333333333,346372.0,346372.0,5.0,0.01427117331926132,0.0,188874.5,0.0,1.2,1.0,6.6,0.0,3.2093613071762426,0.0016852654433512063,432.0,794.8,1.0
9469,504,2011-04-12 02:12:57.577,2016-09-13 16:03:14.020,12.0,0,917.2460000000001,1580.60795,193886.30678333336,5470.714333333334,10424.787433333335,346.809,3.0,3.0,1.0,113632.0,113632.0,2.0,0.0003623331140100799,1444.3333333333333,57068.0,504.0,0.6666666666666666,2.0,4.666666666666667,1.0,1.5275252316519465,0.00018279148554823093,997.3333333333334,1348.6666666666667,2.0
9472,66,2011-04-12 05:25:04.347,2011-05-04 14:30:29.330,6.0,1,589.246,19914.669233333334,1503.2992666666667,49.08328333333334,1952.8772166666668,671.9750666666666,1.0,5.0,0.3333333333333333,0.0,459272.0,5.0,0.021737900195648346,0.0,118038.66666666667,0.0,1.8,0.0,2.6,0.0,2.1908902300206643,0.0,235.0,398.4,0.0
9475,225,2011-04-12 06:03:34.437,2019-04-04 14:08:19.020,8.0,0,85545.32,90731.50866666668,162129.89893333334,83695.45195,48079.32133333334,39499.23933333334,0.0,6.0,0.0,346372.0,346372.0,5.0,0.024095766213237897,0.0,103758.3,0.0,1.6666666666666667,0.0,1.6666666666666667,0.0,1.0327955589886444,0.007369911843571164,0.0,721.0,0.0
9492,179,2011-04-12 14:43:55.553,2011-05-19 08:10:24.520,7.0,0,15688.384000000002,901.3581666666668,204.07293333333334,7104.0634,1364.0097166666667,22213.57411666667,0.0,6.0,0.0,152201.0,312479.0,6.0,0.019146520449653908,0.0,91841.66666666667,0.0,2.1666666666666665,0.0,1.8333333333333333,0.0,2.6394443859772205,0.019282337122098325,0.0,843.6666666666666,0.0
9502,1345,2011-04-12 18:27:29.903,2017-11-20 18:08:30.927,15.0,0,2867599.9370000004,54140.25216666667,9309.15245,31.204050000000002,86464.52583333335,67769.56521666667,6.0,0.0,0.0,0.0,0.0,0.0,0.0,24660.166666666668,0.0,1027.5,0.0,9.166666666666666,0.0,2.9944392908634274,0.0,0.0,577.0,0.0,8.166666666666666
9503,668,2011-04-12 18:46:18.743,2011-11-19 17:48:38.213,12.0,0,12336856.374000002,5869.667050000001,3103.7541666666666,1804.4598333333336,5629.689833333334,857.7206666666667,0.0,6.0,0.0,275257.0,312479.0,6.0,0.08462961613416613,0.0,115534.41176470589,0.0,3.8333333333333335,0.0,14.5,0.0,18.555322686496186,0.1178616993129714,0.0,560.8333333333334,0.0
9514,166,2011-04-12 21:43:21.307,2016-02-12 20:39:36.123,8.0,0,11843.980000000001,18929.078833333333,393903.4331,30864.690833333338,9003.670166666669,32968.40173333333,0.0,6.0,0.0,7463.0,106097.0,6.0,5.417944298373645e-05,0.0,18736.375,0.0,1.6666666666666667,0.0,1.5,0.0,1.51657508881031,0.0018149440679611855,0.0,445.0,0.0
9515,3467,2011-04-12 22:00:08.687,2019-08-26 20:03:15.510,30.0,0,2317635.313,9135.646116666667,737.8953333333334,86797.67393333334,17829.7504,103273.82121666666,2.0,4.0,0.6,275257.0,275257.0,3.0,0.013074144709427495,1166.0,95520.5,3467.0,1.25,5.5,6.0,3.5355339059327378,2.943920288775949,0.0,524.0,352.5,5.5
9516,98,2010-11-16 17:07:45.570,2012-01-09 00:13:31.833,6.0,1,58.577000000000005,348281.8793833333,4.522833333333334,196254.83816666668,52119.054950000005,34.40493333333334,3.0,3.0,1.0,108486.0,152201.0,3.0,0.0002276010052261401,17800.0,67103.2,0.0,1.6666666666666667,0.6666666666666666,6.0,2.0816659994661326,5.196152422706632,0.0,197.33333333333334,406.6666666666667,0.9444444444444445
9521,505,2011-04-13 00:07:38.140,2019-08-23 10:52:19.790,13.0,0,168815.503,947.7852833333334,1680.4125,338.8432166666667,7351.729566666667,2414.1775000000002,0.0,6.0,0.0,111821.0,111821.0,6.0,0.040280472933032704,0.0,37000.46153846154,0.0,2.6666666666666665,0.0,7.833333333333333,0.0,5.636192568273964,3.826545416680558e-06,0.0,388.3333333333333,0.0
9549,363,2011-04-13 17:41:40.163,2015-01-19 22:10:53.033,7.0,1,14811.837000000001,1172.3352166666666,710.3796166666667,5211.257166666666,237583.88705000002,5888.920733333333,6.0,0.0,0.0,0.0,0.0,0.0,0.0,9439.0,0.0,790.0,0.0,2.0,0.0,2.0,0.0,0.0,670.5,0.0,1.9166666666666667
9556,208,2011-04-13 20:56:29.397,2013-05-30 21:00:31.490,7.0,1,724.043,1310.6057833333334,1268.36655,4266.738116666666,337.32405000000006,5499.062000000001,0.0,6.0,0.0,459272.0,459272.0,4.0,0.040054233432067016,0.0,188281.0,0.0,1.3333333333333333,0.0,3.0,0.0,2.280350850198276,0.022467620876701334,0.0,2169.6666666666665,0.0
9560,179,2011-04-13 23:17:05.057,2015-07-30 18:45:51.267,6.0,1,1573.1660000000002,762.5089,86387.00521666667,113371.23611666667,2549.3140500000004,26150.585283333334,0.0,6.0,0.0,312479.0,312479.0,5.0,0.018315753516968094,0.0,122472.16666666667,0.0,1.1666666666666667,0.0,2.3333333333333335,0.0,1.505545305418162,0.0,0.0,845.6666666666666,0.0
9582,284,2011-04-14 09:24:19.203,2019-04-25 06:54:42.887,22.0,0,3050.9700000000003,1924.0353333333335,905.4429,5017.758100000001,2178.579666666667,1609.8733333333334,0.0,6.0,0.0,33001.0,33001.0,6.0,0.006480547082600275,0.0,13527.0,0.0,1.3333333333333333,0.0,0.8333333333333334,0.0,0.9831920802501751,0.0,0.0,492.6666666666667,0.0
9592,1001,2011-04-14 14:09:25.967,2013-11-14 16:14:11.377,10.0,0,718.4730000000001,14300.99745,43763.26916666667,257440.48088333334,22305.320283333338,79268.9226,1.0,5.0,0.3333333333333333,82449.0,82449.0,4.0,0.0014987197062016461,2886.0,30169.333333333332,0.0,0.8,3.0,5.6,0.0,3.9115214431215892,0.0,219.0,568.8,3.0
9602,20680,2011-04-14 18:51:53.557,2019-09-01 00:29:29.253,161.0,0,7268848.91,28.52166666666667,19.4095,61.07116666666668,15207.376166666667,96.63733333333334,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1245.0,0.0,15707.75,0.0,3.1666666666666665,0.0,2.3166067138525404,0.0,0.0,1214.1666666666667,0.0,3.1111111111111107
9605,30243,2011-04-14 21:59:41.687,2019-08-31 22:04:09.967,52.0,0,-0.017,10722.084050000001,7871.549233333334,1590.5455000000002,6790.784666666667,8885.198933333333,4.0,2.0,1.6666666666666667,113609.0,113609.0,2.0,6.572636500141838e-06,2172.5,65278.0,0.0,2.0,5.5,14.5,3.3166247903554,2.1213203435596424,0.0,351.75,225.5,5.5
9659,780,2011-04-16 12:26:44.067,2019-08-14 09:25:39.200,20.0,0,125402.44,2097.3228333333336,7657.8486,5678.042166666667,7133.101733333334,62.05983333333334,3.0,3.0,1.0,152201.0,346372.0,3.0,0.004387321411339876,6338.0,207911.8,0.0,1.6666666666666667,15.0,2.3333333333333335,11.357816691600547,2.0816659994661326,0.0,198.66666666666666,336.0,8.777777777777779
9666,6492,2011-04-16 18:29:34.720,2019-08-27 00:14:01.607,30.0,0,1751.8670000000002,164.08405000000002,1286.7363833333334,3.1609000000000003,39.028266666666674,204.53006666666667,5.0,1.0,3.0,0.0,275257.0,1.0,0.02048491900263026,1149.0,144658.66666666666,6492.0,4.0,24.4,24.0,44.62398458228489,0.0,0.0,1115.0,247.0,24.4
9669,489,2011-04-16 19:42:04.000,2012-12-31 08:29:14.063,17.0,0,386.53700000000003,4862.759433333334,2917.2771166666666,89102.32161666667,8917.264716666667,1380.9677833333335,0.0,6.0,0.0,63972.0,63972.0,6.0,0.010098372453726943,0.0,45645.333333333336,0.0,1.0,0.0,2.8333333333333335,0.0,1.7224014243685084,0.0,0.0,889.1666666666666,0.0
9689,295,2011-04-16 16:53:32.413,2011-08-26 10:21:19.433,7.0,0,0.0,26.4484,110.33016666666667,9695.245,5985.689666666667,1037.6956666666667,3.0,3.0,1.0,0.0,18670.0,3.0,0.05219303536136138,547.5,11776.0,295.0,1.6666666666666667,6.333333333333333,2.6666666666666665,4.041451884327381,1.1547005383792515,0.007984909585537945,540.0,406.0,6.333333333333333
9698,262,2011-04-17 19:35:14.127,2017-06-14 02:49:09.660,8.0,0,1328420.523,12213.23705,17517.823,1813.7887833333334,96113.41616666668,6120.642116666667,1.0,5.0,0.3333333333333333,7243.0,459272.0,4.0,0.009773968825926429,846.0,94120.4,0.0,1.2,1.0,2.0,0.0,1.8708286933869707,0.00537142365018138,192.0,531.0,1.0
9718,2886,2011-04-18 05:58:41.323,2017-12-22 07:44:16.810,55.0,0,286.89000000000004,4380.679166666667,6868.309,2086.0777333333335,10918.151600000001,4519.7335,1.0,5.0,0.3333333333333333,222063.0,222063.0,5.0,0.013749587111357035,2886.0,103495.85714285714,2886.0,1.8,3.0,4.8,0.0,4.8166378315169185,0.036674350896740024,357.0,837.6,3.0
9751,666,2011-04-18 21:46:50.210,2019-04-30 01:42:42.807,43.0,0,87181.273,2753.1778333333336,102.38378333333334,1681.8008333333335,9691.96455,6614.721333333334,0.0,6.0,0.0,62775.0,69037.0,6.0,0.006973858008957726,0.0,34676.90909090909,0.0,2.0,0.0,2.6666666666666665,0.0,1.632993161855452,0.05245737000968524,0.0,218.0,0.0
9754,76306,2011-04-18 22:28:20.797,2019-08-31 05:22:12.763,586.0,0,30258.660000000003,692.6115000000001,8.687933333333335,153.72011666666668,32.18338333333334,598.1695000000001,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2198.0,0.0,76306.0,0.0,3.8333333333333335,0.0,5.600595206463923,0.0,0.0,446.1666666666667,0.0,3.8333333333333335
9759,1769,2011-04-19 00:50:51.737,2019-08-21 22:12:03.543,6.0,1,914.8100000000001,22.916433333333334,1509.4467833333333,8510.915216666668,86204.92033333334,44424.64345,0.0,6.0,0.0,315958.0,459272.0,6.0,0.04210882689440242,0.0,185330.36363636365,0.0,2.5,0.0,13.166666666666666,0.0,13.4969132273519,0.14030066432364557,0.0,672.1666666666666,0.0
9769,316,2011-04-19 03:18:57.687,2011-05-25 14:08:16.153,10.0,0,0.0,2201.7316,4322.131566666667,3469.1301000000003,65.70628333333335,5536.098333333333,0.0,6.0,0.0,346372.0,346372.0,6.0,0.01865113345010324,0.0,89367.5,0.0,1.6666666666666667,0.0,3.3333333333333335,0.0,3.011090610836324,0.0069911443174930305,0.0,765.3333333333334,0.0
9787,11018,2011-04-19 14:36:56.850,2019-08-30 20:06:37.110,20.0,0,-1083979.6570000001,19811.4409,9944.0516,9765.189566666668,1669.1092666666668,55.22350000000001,4.0,2.0,1.6666666666666667,43749.0,43749.0,2.0,0.002228221585049881,20732.333333333332,15125.0,11018.0,1.5,3.5,9.5,3.1091263510296048,2.1213203435596424,0.0016508213496543068,404.25,1309.0,3.5
9788,297,2011-04-19 15:17:32.213,2018-02-09 05:21:05.843,6.0,1,3083959.367,80995.90411666667,21339.632716666667,120623.87738333334,84615.81011666667,233935.67778333335,3.0,3.0,1.0,173217.0,173217.0,3.0,0.0036819456775553255,1728.0,109442.0,297.0,1.6666666666666667,1.6666666666666667,6.0,1.1547005383792517,4.358898943540674,0.0,1410.3333333333333,1911.0,1.6666666666666667
9791,6794,2011-04-19 16:07:14.430,2019-08-27 19:24:28.870,86.0,0,1687.9930000000002,1213.0120666666667,29499.069883333337,18155.32195,2162.9776,9342.287833333334,0.0,6.0,0.0,275257.0,275257.0,6.0,0.004730251930721308,0.0,96799.83333333333,0.0,1.0,0.0,3.3333333333333335,0.0,2.065591117977289,0.0,0.0,445.1666666666667,0.0
9799,320,2011-04-19 18:53:25.790,2019-07-09 19:14:05.397,12.0,0,19837.463,152641.29595000003,132684.431,9627.265783333334,1087.7426,2295.089,0.0,6.0,0.0,312479.0,467485.0,6.0,0.03225714536091176,0.0,198177.0,0.0,1.5,0.0,1.0,0.0,1.5491933384829668,0.06243496357960457,0.0,701.3333333333334,0.0
9814,2905,2011-04-20 00:17:53.033,2019-08-30 13:36:20.407,40.0,0,1653.89,15.683900000000001,4187.712216666667,4226.12205,13261.01595,14328.530666666667,5.0,1.0,3.0,173217.0,173217.0,1.0,0.002437673364282576,22974.666666666668,173217.0,2905.0,1.0,4.2,3.0,1.4832396974191326,0.0,0.0,798.8,861.0,4.2
9816,374,2011-04-20 02:17:27.047,2018-10-28 22:19:22.310,7.0,0,391007.61000000004,4656.795766666667,19685.1214,57976.047933333335,165835.62023333335,152456.7426,0.0,6.0,0.0,0.0,173217.0,5.0,0.0045441420801757065,0.0,56361.4,0.0,1.3333333333333333,0.0,8.666666666666666,0.0,8.93681524183345,0.005285305177925394,0.0,686.1666666666666,0.0
9819,343,2011-04-20 06:49:47.367,2018-05-15 01:34:32.133,14.0,0,0.0,1149.7522666666666,229.00033333333334,56.306900000000006,5452.053883333333,13701.55945,0.0,6.0,0.0,459272.0,459272.0,6.0,0.007473149130863415,0.0,178931.5,0.0,2.6666666666666665,0.0,3.1666666666666665,0.0,2.401388487243717,0.0,0.0,352.3333333333333,0.0
9823,732,2011-04-20 09:21:14.500,2019-05-10 19:15:11.790,18.0,0,-0.017,136583.69561666666,3516.197783333334,12340.894766666668,523.81345,9531.866833333333,0.0,6.0,0.0,152201.0,459272.0,5.0,0.014249127953369252,0.0,144341.2,0.0,1.8333333333333333,0.0,4.333333333333333,0.0,4.760952285695233,0.052581874129719534,0.0,341.8333333333333,0.0
9832,683,2011-04-20 14:03:44.133,2019-08-03 08:47:27.727,16.0,0,1475.68,2775.9405666666667,1598.9691,9682.1875,1048.2945000000002,252.767,0.0,6.0,0.0,312479.0,312479.0,6.0,0.061992885283199,0.0,171308.88888888888,0.0,1.5,0.0,0.6666666666666666,0.0,1.2110601416389966,0.1767008190082961,0.0,551.3333333333334,0.0
9834,349,2011-04-20 14:52:13.420,2011-11-26 21:21:22.603,10.0,0,356.283,22.7024,251.63005000000004,30457.55321666667,16.352783333333335,191432.57588333337,0.0,6.0,0.0,73312.0,76306.0,6.0,0.02178918635365048,0.0,30547.444444444445,0.0,1.5,0.0,5.166666666666667,0.0,3.868677637987775,0.10453016304963264,0.0,734.8333333333334,0.0
9843,805,2011-04-20 17:46:51.577,2019-05-30 22:07:12.923,25.0,0,1049982.6360000002,26165.156333333336,3620.8563333333336,427.3568333333333,15645.440066666668,4750.04805,0.0,6.0,0.0,286579.0,286579.0,6.0,0.0011207896660577613,0.0,65133.0,0.0,1.3333333333333333,0.0,6.666666666666667,0.0,1.9663841605003503,0.0,0.0,400.6666666666667,0.0
9849,132052,2011-04-20 19:49:28.777,2019-08-31 22:28:22.210,828.0,0,68058.413,182.18105000000003,203.02016666666668,1368.8124500000001,3684.019333333333,58.84716666666667,6.0,0.0,0.0,0.0,0.0,0.0,0.0,19248.666666666668,0.0,0.0,0.0,4.5,0.0,5.357238094391549,0.0,0.0,278.6666666666667,0.0,4.5
9850,1095,2011-04-20 20:06:41.920,2018-12-30 17:41:03.243,31.0,0,101.763,13813.433400000002,4639.872166666667,11798.484716666668,34753.491,16878.27795,1.0,5.0,0.3333333333333333,286579.0,286579.0,5.0,0.08609870412840415,1095.0,57641.846153846156,1095.0,3.0,7.0,8.4,0.0,6.18869937870632,0.00013675067147469203,2775.0,1689.0,7.0
9852,160,2011-04-20 20:42:15.553,2014-03-22 13:40:58.977,9.0,0,1821255.11,1525.70395,48799.02828333333,11252.3775,8873.2656,26171.81745,0.0,6.0,0.0,152201.0,152201.0,6.0,0.010762572765754472,0.0,52559.1,0.0,2.1666666666666665,0.0,2.6666666666666665,0.0,2.1602468994692865,0.004359163069751695,0.0,1757.8333333333333,0.0
