Id,Reputation,CreationDate,LastAccessDate,numPosts,is_churn,gap1,gap2,gap3,gap4,gap5,gap6,gap7,gap8,gap9,gap10,gap11,gap12,num_answers,num_questions,ans_que_ratio,accepted_answerer_rep,max_rep_answerer,num_que_answered,time_for_first_ans,rep_questioner,rep_answerers,rep_co_answerers,num_answers_recvd,ans_score,que_score,ans_stddev,que_stddev,answering_speed,ans_comments,que_comments,relative_rank_pos
9502,1345,2011-04-12 18:27:29.903,2017-11-20 18:08:30.927,15.0,0,2867599.9370000004,54140.25216666667,9309.15245,31.204050000000002,86464.52583333335,67769.56521666667,48587.51166666667,22831.463116666666,18649.45745,67615.11233333334,12980.079883333334,47718.318283333334,12.0,0.0,0.0,0.0,0.0,0.0,0.0,20458.375,0.0,1197.5,0.0,7.916666666666667,0.0,6.171169527191206,0.0,0.0,1145.25,0.0,7.416666666666667
9503,668,2011-04-12 18:46:18.743,2011-11-19 17:48:38.213,12.0,1,12336856.374000002,5869.667050000001,3103.7541666666666,1804.4598333333336,5629.689833333334,857.7206666666667,917.7337166666667,4347.359833333334,6540.3134,1016.6742666666668,67753.91416666667,7386.618783333334,1.0,11.0,0.16666666666666666,346372.0,346372.0,11.0,0.0572653686728528,668.0,121106.58333333333,585.5,3.1818181818181817,1.0,9.727272727272727,0.0,14.436695668267784,0.00124071759971916,853.0,649.1818181818181,0.6666666666666666
9515,3467,2011-04-12 22:00:08.687,2019-08-26 20:03:15.510,30.0,0,2317635.313,9135.646116666667,737.8953333333334,86797.67393333334,17829.7504,103273.82121666666,50567.637950000004,24.609716666666667,9291.692166666668,1628.2668333333336,17772.580550000002,17210.16316666667,6.0,6.0,1.0,275257.0,275257.0,5.0,0.013721624038821675,4509.5,113889.5,3467.0,1.3333333333333333,6.166666666666667,6.666666666666667,4.070217029430577,2.804757862395017,0.0857918660731776,745.6666666666666,682.1666666666666,6.166666666666667
9521,505,2011-04-13 00:07:38.140,2019-08-23 10:52:19.790,13.0,0,168815.503,947.7852833333334,1680.4125,338.8432166666667,7351.729566666667,2414.1775000000002,25710.89855,70.67611666666667,3442.9533333333334,889.4092166666667,1409.9032166666666,1626.631116666667,1.0,11.0,0.16666666666666666,173285.0,173285.0,11.0,0.04331219000653508,0.0,43952.444444444445,0.0,2.090909090909091,1.0,6.7272727272727275,0.0,4.880387465988927,0.024470770909324792,136.0,439.6363636363636,1.0
9582,284,2011-04-14 09:24:19.203,2019-04-25 06:54:42.887,22.0,0,3050.9700000000003,1924.0353333333335,905.4429,5017.758100000001,2178.579666666667,1609.8733333333334,1222.4784,32435.28266666667,3938.1605,7230.774,1362.4803833333333,1010.9761666666668,1.0,11.0,0.16666666666666666,312479.0,312479.0,11.0,0.004710347392830569,284.0,79143.33333333333,284.0,1.1818181818181819,0.0,0.7272727272727273,0.0,0.7862453931068966,0.0008180103632096894,800.0,590.7272727272727,0.0
9602,20680,2011-04-14 18:51:53.557,2019-09-01 00:29:29.253,161.0,0,7268848.91,28.52166666666667,19.4095,61.07116666666668,15207.376166666667,96.63733333333334,190.20705,913.2307166666667,55.475116666666665,107.54621666666667,147.10256666666666,1330.1871,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1171.5,0.0,17365.166666666668,0.0,2.5833333333333335,0.0,1.7298624923456323,0.0,0.0,1159.6666666666667,0.0,2.5555555555555554
9605,30243,2011-04-14 21:59:41.687,2019-08-31 22:04:09.967,52.0,0,-0.017,10722.084050000001,7871.549233333334,1590.5455000000002,6790.784666666667,8885.198933333333,3846.1338333333338,4527.0659000000005,23296.080266666668,33294.22528333334,19726.662333333334,387.8647833333334,10.0,2.0,3.6666666666666665,113609.0,113609.0,2.0,6.572636500141838e-06,8257.57142857143,65278.0,30243.0,2.0,4.3,14.5,4.001388647846033,2.1213203435596424,0.0,321.1,225.5,3.833333333333333
9659,780,2011-04-16 12:26:44.067,2019-08-14 09:25:39.200,20.0,0,125402.44,2097.3228333333336,7657.8486,5678.042166666667,7133.101733333334,62.05983333333334,17160.266166666668,37428.575333333334,144089.04400000002,28.21916666666667,99490.72033333335,1120.814,3.0,9.0,0.4,152201.0,459272.0,9.0,0.010435937367852224,6338.0,188069.38461538462,0.0,1.6666666666666667,15.0,4.0,11.357816691600547,4.06201920231798,0.0,198.66666666666666,292.55555555555554,7.533333333333334
9666,6492,2011-04-16 18:29:34.720,2019-08-27 00:14:01.607,30.0,0,1751.8670000000002,164.08405000000002,1286.7363833333334,3.1609000000000003,39.028266666666674,204.53006666666667,45.7776,1251.1812333333335,40.75971666666667,696.8682166666666,2094.5214,108.20671666666667,11.0,1.0,6.0,0.0,275257.0,1.0,0.02048491900263026,5604.333333333333,144658.66666666666,6492.0,4.0,13.181818181818182,24.0,30.231831508587703,0.0,0.0,1138.909090909091,247.0,13.181818181818182
9669,489,2011-04-16 19:42:04.000,2012-12-31 08:29:14.063,17.0,0,386.53700000000003,4862.759433333334,2917.2771166666666,89102.32161666667,8917.264716666667,1380.9677833333335,12759.0751,3154.2995,20144.684833333336,36439.48266666666,26463.168783333334,6345.1106666666665,2.0,10.0,0.2727272727272727,63972.0,107228.0,10.0,0.009701755739671882,9836.0,49807.857142857145,0.0,1.8,9.5,8.3,10.606601717798213,11.595497210363838,0.007292887465641383,1315.0,959.6,9.0
9718,2886,2011-04-18 05:58:41.323,2017-12-22 07:44:16.810,55.0,0,286.89000000000004,4380.679166666667,6868.309,2086.0777333333335,10918.151600000001,4519.7335,4406.405,3282.521783333333,4013.54255,4305.652733333333,16.579933333333333,1436.3907833333333,2.0,10.0,0.2727272727272727,286579.0,286579.0,10.0,0.013449841539571081,2886.0,104619.23076923077,2886.0,1.6,4.0,5.1,1.4142135623730951,3.6347092196090616,0.025774419775287587,241.5,826.2,4.0
9751,666,2011-04-18 21:46:50.210,2019-04-30 01:42:42.807,43.0,0,87181.273,2753.1778333333336,102.38378333333334,1681.8008333333335,9691.96455,6614.721333333334,3706.035666666667,4559.243283333333,2379.9459500000003,21913.630500000003,8324.2836,4956.926066666667,0.0,12.0,0.0,346372.0,346372.0,12.0,0.008641550017543548,0.0,61698.47619047619,0.0,1.9166666666666667,0.0,3.1666666666666665,0.0,3.0993645487519865,0.031806524540876804,0.0,300.75,0.0
9754,76306,2011-04-18 22:28:20.797,2019-08-31 05:22:12.763,586.0,0,30258.660000000003,692.6115000000001,8.687933333333335,153.72011666666668,32.18338333333334,598.1695000000001,17.570833333333333,508.2139,212.89516666666668,10.546716666666667,492.0257833333334,1105.5291666666667,12.0,0.0,0.0,0.0,0.0,0.0,0.0,11613.5,0.0,61507.0,0.0,6.833333333333333,0.0,10.320617787475298,0.0,0.0,676.5833333333334,0.0,6.416666666666667
9787,11018,2011-04-19 14:36:56.850,2019-08-30 20:06:37.110,20.0,0,-1083979.6570000001,19811.4409,9944.0516,9765.189566666668,1669.1092666666668,55.22350000000001,1163.3260666666667,112811.51826666668,43.5894,94486.24271666667,19563.753283333335,30924.558383333333,9.0,3.0,2.5,43749.0,43749.0,2.0,3.504955196565173e-05,15209.8,22435.0,11018.0,1.0,3.6666666666666665,7.666666666666667,2.6457513110645907,3.5118845842842465,0.0,673.6666666666666,1436.3333333333333,3.6666666666666665
9791,6794,2011-04-19 16:07:14.430,2019-08-27 19:24:28.870,86.0,0,1687.9930000000002,1213.0120666666667,29499.069883333337,18155.32195,2162.9776,9342.287833333334,1617.026116666667,4578.389166666667,930.2320000000001,1807.58895,2780.0147166666666,8335.12605,0.0,12.0,0.0,275257.0,286579.0,12.0,0.007782319025143482,0.0,105350.66666666667,0.0,1.25,0.0,2.6666666666666665,0.0,2.6053557891157184,0.0,0.0,482.5,0.0
9799,320,2011-04-19 18:53:25.790,2019-07-09 19:14:05.397,12.0,1,19837.463,152641.29595000003,132684.431,9627.265783333334,1087.7426,2295.089,40281.16695,6420.154283333334,57712.619,6470.469,851.8825,186126.92383333336,1.0,11.0,0.16666666666666666,312479.0,467485.0,11.0,0.008816873850733853,320.0,157715.25,320.0,1.3636363636363635,1.0,0.9090909090909091,0.0,1.3751033019046572,0.03229337316005122,478.0,629.7272727272727,1.0
9814,2905,2011-04-20 00:17:53.033,2019-08-30 13:36:20.407,40.0,0,1653.89,15.683900000000001,4187.712216666667,4226.12205,13261.01595,14328.530666666667,947.8100000000001,456.4347166666667,8605.71145,4205.916333333334,37261.34133333333,256.4067166666667,11.0,1.0,6.0,173217.0,173217.0,1.0,0.002437673364282576,17565.75,173217.0,2905.0,1.0,3.727272727272727,3.0,2.5334130768948477,0.0,0.0,626.8181818181819,861.0,3.727272727272727
9819,343,2011-04-20 06:49:47.367,2018-05-15 01:34:32.133,14.0,0,0.0,1149.7522666666666,229.00033333333334,56.306900000000006,5452.053883333333,13701.55945,25.59876666666667,824.4718333333334,128.75045,2810.2641166666667,557.8905,11149.544766666666,0.0,12.0,0.0,459272.0,459272.0,12.0,0.0003781389501170171,0.0,149191.26086956522,0.0,2.25,0.0,3.4166666666666665,0.0,2.1933093855190746,3.551402193321134e-05,0.0,416.1666666666667,0.0
9823,732,2011-04-20 09:21:14.500,2019-05-10 19:15:11.790,18.0,0,-0.017,136583.69561666666,3516.197783333334,12340.894766666668,523.81345,9531.866833333333,1233.8846166666667,8804.94405,1353.4071166666668,6929.132933333333,2179.704566666667,638.1775500000001,0.0,12.0,0.0,459272.0,459272.0,11.0,0.009504385330591829,0.0,125961.88,0.0,2.1666666666666665,0.0,3.1666666666666665,0.0,3.5887028128263667,0.03521609962397923,0.0,350.5,0.0
9832,683,2011-04-20 14:03:44.133,2019-08-03 08:47:27.727,16.0,0,1475.68,2775.9405666666667,1598.9691,9682.1875,1048.2945000000002,252.767,1565.4097833333333,315.1301666666667,1424.691716666667,2535.693,135.84156666666667,1252.8937666666668,0.0,12.0,0.0,312479.0,312479.0,12.0,0.006983797347660463,0.0,137062.55,0.0,1.75,0.0,0.75,0.0,1.3568010505999362,0.11251603100768469,0.0,493.8333333333333,0.0
9843,805,2011-04-20 17:46:51.577,2019-05-30 22:07:12.923,25.0,0,1049982.6360000002,26165.156333333336,3620.8563333333336,427.3568333333333,15645.440066666668,4750.04805,5572.636283333334,24827.48755,68610.24883333333,37461.23511666667,14241.178433333333,8575.440400000001,1.0,11.0,0.16666666666666666,286579.0,286579.0,11.0,0.000146332734456123,2703.0,54699.61538461538,805.0,1.2727272727272727,0.0,5.181818181818182,0.0,2.400757456228422,0.0,113.0,483.0,0.0
9849,132052,2011-04-20 19:49:28.777,2019-08-31 22:28:22.210,828.0,0,68058.413,182.18105000000003,203.02016666666668,1368.8124500000001,3684.019333333333,58.84716666666667,51.25078333333333,4739.293216666667,12937.32466666667,23221.824783333337,732.9088333333334,2997.5074333333337,12.0,0.0,0.0,0.0,0.0,0.0,0.0,14347.8,0.0,0.0,0.0,4.5,0.0,4.814750064314676,0.0,0.0,377.3333333333333,0.0,4.416666666666667
9850,1095,2011-04-20 20:06:41.920,2018-12-30 17:41:03.243,31.0,0,101.763,13813.433400000002,4639.872166666667,11798.484716666668,34753.491,16878.27795,26649.0086,1128.3957833333334,8.527666666666667,754.9412833333334,1416.255666666667,17260.097433333332,1.0,11.0,0.16666666666666666,467485.0,467485.0,11.0,0.013409730327884973,1095.0,95360.72727272728,1095.0,2.272727272727273,7.0,5.545454545454546,0.0,4.906396567005899,0.03456560431912909,2775.0,1411.909090909091,7.0
9853,2414,2011-04-20 20:49:28.140,2019-08-22 16:12:17.357,34.0,0,71112.053,8567.707333333334,7183.165116666667,253.3897166666667,12900.122283333334,1048.80845,18657.07616666667,20478.962433333334,9756.449400000001,20216.939100000003,7758.947116666667,3489.882666666667,3.0,9.0,0.4,222063.0,222063.0,7.0,0.004237395716367234,10646.0,84268.375,0.0,1.0,1.6666666666666667,8.777777777777779,2.8867513459481287,8.089774066341066,0.0,416.3333333333333,1554.7777777777778,1.6666666666666667
9855,410,2011-04-20 21:00:59.477,2019-07-24 16:16:39.343,14.0,0,-0.017,5763.906116666667,60.752383333333334,3745.99305,564699.5842833334,916.3793833333334,25270.9595,689.2467333333334,21607.495433333333,2952.2057333333337,5792.034000000001,4266.714716666666,1.0,11.0,0.16666666666666666,173217.0,173217.0,9.0,0.005618448033657313,410.0,39334.666666666664,410.0,0.9090909090909091,1.0,2.3636363636363638,0.0,1.3618169680781094,0.0010912510890003836,685.0,1225.090909090909,1.0
9863,16511,2011-04-21 02:15:46.943,2019-09-01 02:18:31.633,132.0,0,31725.390000000003,8804.663,2053.9557333333337,3499.447166666667,567.3797166666667,927.6696666666667,1243.7883333333334,12097.348283333333,354.9622166666667,2722.4945500000003,3166.9547333333335,884.20955,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1021.8,0.0,15051.166666666666,0.0,6.25,0.0,6.468454923002021,0.0,0.0,2048.5833333333335,0.0,6.083333333333333
9878,440,2011-04-21 11:19:03.747,2018-12-20 10:19:53.927,22.0,0,69484.743,11631.087883333334,8713.9045,2877.2222333333334,12186.779933333335,79.4445,10025.145233333335,17190.099883333332,165558.21238333333,18716.7785,9534.8489,6316.127600000001,0.0,12.0,0.0,467485.0,467485.0,12.0,0.015431465710190127,0.0,94190.90476190476,0.0,1.9166666666666667,0.0,4.666666666666667,0.0,3.550501458394378,0.0995877282381618,0.0,844.8333333333334,0.0
9890,630,2011-04-21 14:23:34.133,2019-08-27 11:16:38.447,12.0,1,325.27000000000004,6.932783333333334,265314.0362833334,1565.4318833333334,1278.1113333333335,1553.2612833333335,168375.04921666667,1496.8347833333332,13082.357550000002,114168.79783333333,8181.825000000001,31541.36321666667,12.0,0.0,0.0,0.0,0.0,0.0,0.0,4577.142857142857,0.0,630.0,0.0,1.4166666666666667,0.0,0.7929614610987591,0.0,0.0,583.8333333333334,0.0,1.4166666666666667
9901,2563,2011-04-21 17:00:36.080,2019-06-27 01:42:52.900,78.0,0,5121.863,29.713900000000002,70.44016666666667,18.149383333333333,106.25678333333333,1240.3725000000002,1503.24055,3122.318,2775.7548833333335,1741.6877833333335,1050.5025500000002,1446.0737333333334,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1248.3333333333333,0.0,2563.0,0.0,1.5833333333333333,0.0,1.164500152881315,0.0,0.0,440.5833333333333,0.0,1.5
9921,2956,2011-04-22 03:00:58.007,2019-08-26 10:04:10.723,27.0,0,-0.014,36.406333333333336,83114.89600000001,35867.99728333334,54679.64800000001,24535.458716666668,6287.041500000001,30090.10045,19479.343333333334,313.2578833333334,17015.335733333333,24384.822433333335,3.0,9.0,0.4,315958.0,467485.0,9.0,0.022011672999826787,3495.5,168507.33333333334,0.0,2.6666666666666665,1.0,8.222222222222221,1.0,10.99747445754908,0.006361207614831021,446.0,478.0,0.2878787878787879
9969,2541,2011-04-23 05:28:29.877,2018-07-15 11:41:36.970,79.0,0,780.226,2951.2269,2964.455716666667,7018.1935,2825.682216666667,8007.735000000001,7886.9065,7212.108283333334,22287.734500000002,130878.7155,1100.0701166666668,1913.4952166666667,0.0,12.0,0.0,275257.0,286579.0,12.0,0.00036339441380033017,0.0,116177.0625,0.0,1.5833333333333333,0.0,2.9166666666666665,0.0,11.293266966997583,0.004080803728852448,0.0,921.0833333333334,0.0
9996,549,2011-04-24 00:05:44.153,2019-03-18 06:44:15.233,13.0,0,5476804.677,8.218116666666667,24.5206,26.5804,190.0247666666667,21267.132733333336,82768.45788333334,15939.988216666668,24.84756666666667,57733.86505000001,96889.16845000001,22321.95966666667,12.0,0.0,0.0,0.0,0.0,0.0,0.0,3834.285714285714,0.0,549.0,0.0,2.4166666666666665,0.0,1.729862492345632,0.0,0.0,817.4166666666666,0.0,2.4166666666666665
10001,632,2011-04-24 06:00:12.733,2018-09-21 04:54:16.053,19.0,0,163.61700000000002,535.4382833333334,8818.819500000001,33868.72155,12728.264883333333,2287.502,10731.190166666667,186522.21583333335,147777.92178333332,36216.58155,7274.3395666666665,34920.62593333334,3.0,9.0,0.4,275257.0,275257.0,8.0,5.043507593928005e-05,1100.5,84191.33333333333,632.0,1.4444444444444444,4.666666666666667,3.7777777777777777,2.8867513459481287,1.922093765778466,0.004845595266184192,867.6666666666666,629.3333333333334,4.666666666666667
10002,497,2011-04-24 06:44:19.140,2018-08-28 17:57:06.943,13.0,0,404.92,144531.04938333336,56208.32311666667,1683.251616666667,23504.518,1160.8432166666669,18668.762116666665,6.035166666666667,44948.7076,40403.62628333333,3873.429616666667,237.45455,2.0,10.0,0.2727272727272727,459272.0,459272.0,10.0,5.378203583846689e-05,497.0,117241.53846153847,497.0,1.8,0.0,4.3,0.0,3.945461527713414,0.0006034096212746414,123.0,365.8,0.0
10014,43531,2011-04-24 16:37:14.413,2019-08-30 15:00:25.520,37.0,0,551.894,5619.857333333333,37520.04716666667,8.675766666666668,2834.5199500000003,2504.0763333333334,442.56155000000007,76376.76556666667,281664.6415,5868.9681,21.81206666666667,200.22116666666668,11.0,1.0,6.0,17311.0,17800.0,1.0,0.012320386728725825,6636.714285714285,17555.5,43531.0,2.0,3.909090909090909,9.0,2.9817627489304197,0.0,0.0,561.2727272727273,1625.0,3.909090909090909
10020,521,2011-04-24 22:52:01.820,2019-06-04 23:49:29.570,14.0,0,25564100.490000002,1482.5827833333335,9.852333333333332,105495.17216666667,31251.8086,1227.4219500000002,3114.0545,193.32383333333334,12.240716666666668,1245.6185666666668,36.757933333333334,5.459066666666668,9.0,3.0,2.5,346372.0,346372.0,3.0,0.0007892944105248094,50304.5,111872.25,521.0,1.6666666666666667,1.8888888888888888,7.333333333333333,1.2692955176439846,3.055050463303893,0.00030235428161378574,545.0,541.3333333333334,1.4592592592592593
10026,803,2011-04-25 03:58:58.370,2011-06-28 15:38:08.537,33.0,0,2143.2830000000004,13.745000000000001,39.273450000000004,267.6706666666667,1775.2611166666668,116.81021666666668,47.29571666666667,250.13995000000003,2562.7679500000004,269.8422166666667,540.7733333333333,2.841616666666667,7.0,5.0,1.3333333333333333,286579.0,286579.0,5.0,0.06701884324136188,2025.0,134170.6,803.0,2.2,0.7142857142857143,10.8,0.9511897312113419,13.046072205840348,0.04712276265049833,227.71428571428572,384.0,0.7142857142857143
10028,430,2011-04-25 04:42:05.670,2019-02-28 13:27:14.317,34.0,0,852542.8230000001,24.492116666666668,1382.1568833333333,18370.853733333337,97461.7725,2912.5368333333336,20270.975383333334,40435.993883333336,7312.0813333333335,1865.6594000000002,134.132,50062.15150000001,1.0,11.0,0.16666666666666666,346372.0,346372.0,11.0,0.007100557515657883,430.0,139885.15384615384,430.0,1.2727272727272727,0.0,2.5454545454545454,0.0,1.8090680674665816,0.005302312296379041,688.0,391.1818181818182,0.0
10053,1620,2011-04-25 20:59:37.383,2013-01-05 15:51:33.020,31.0,0,50850.544,5703.363766666666,16411.852666666666,2729.7698333333333,10077.227783333334,51882.59688333333,4525.129733333334,8485.800833333335,5097.31555,22411.857450000003,12965.004166666668,7985.558216666667,2.0,10.0,0.2727272727272727,182029.0,346372.0,10.0,0.002359890897838663,0.0,51284.65,0.0,2.5,3.0,17.1,2.8284271247461903,33.67970044733507,0.009704105645363458,907.5,846.9,3.0
10063,2538,2011-04-26 03:53:09.350,2019-08-31 10:07:13.350,37.0,0,-0.017,46884.746783333336,6237.483666666667,5078.598716666666,5078.7229,2530.4780000000005,66122.8011,60.30683333333334,10.706116666666668,14452.757166666668,5553.132333333333,112.23583333333335,2.0,10.0,0.2727272727272727,315958.0,346372.0,9.0,0.001978125003554443,2538.0,119212.0,2117.3333333333335,2.2,5.0,8.6,4.242640687119285,8.262364471909157,0.029316711947776592,405.5,601.3,4.333333333333333
10104,1404,2011-04-27 00:51:18.853,2018-06-19 13:55:50.200,12.0,1,0.0,20934.804783333333,7828.978050000001,77420.81795000001,87870.4645,34755.94155,102617.28700000001,9648.887333333334,24919.1919,8207.5411,4188.941900000001,6186.0006,5.0,7.0,0.75,254914.0,346372.0,5.0,0.009423979661795359,2601.0,74492.44444444444,0.0,1.8571428571428572,3.4,12.857142857142858,2.9664793948382653,12.116498001053102,0.005255228302177799,1506.8,1060.5714285714287,3.4
10109,4569,2011-04-27 02:39:53.993,2018-01-15 13:46:30.553,49.0,0,0.0,1561.9225000000001,19.51356666666667,1925.7304333333334,719.1564000000001,464.8638833333334,583.08405,291.91583333333335,196.41400000000002,207.11128333333335,463.03645,1453.2205500000002,11.0,1.0,6.0,42262.0,42262.0,1.0,0.0330775884453368,7858.0,42262.0,4569.0,1.0,4.363636363636363,3.0,5.835627254592728,0.0,0.0,957.9090909090909,702.0,4.363636363636363
10111,546,2011-04-27 03:04:25.507,2019-02-16 17:10:42.847,15.0,0,395.60600000000005,19430.902833333337,801.8149,107.20293333333333,9.667783333333334,51.26621666666667,228.09606666666667,3048.058666666667,59.667666666666676,7208.62005,749.5077833333334,1932.046716666667,9.0,3.0,2.5,63972.0,68125.0,2.0,0.030533364443439105,1343.25,47671.333333333336,546.0,1.0,1.6666666666666667,2.0,1.224744871391589,1.0,0.0,474.55555555555554,972.6666666666666,1.6666666666666667
10129,1938,2011-04-27 12:01:18.097,2019-06-29 23:53:57.047,55.0,0,4104.4130000000005,238047.20705,13831.758566666667,450.1987666666667,243.60973333333334,1397.5737166666668,2940.9003333333335,3969.5525000000002,2787.7123833333335,20.919233333333334,1343.5254333333332,614.7184,4.0,8.0,0.5555555555555556,459272.0,459272.0,7.0,0.0007698792176272558,1432.3333333333333,70126.46153846153,1938.0,1.875,1.0,7.125,2.0,16.582585529920923,0.04228231478760536,515.0,859.25,1.0
10197,1326,2011-04-28 19:10:20.487,2019-08-13 11:27:34.560,12.0,1,0.0,7400.266666666666,313761.66750000004,6957.821833333333,32925.09626666667,1303.4311666666667,93.57116666666667,45075.89695,5179.186616666668,4832.955666666667,101929.49316666668,21574.881933333334,12.0,0.0,0.0,0.0,0.0,0.0,0.0,779.0,0.0,54277.0,0.0,6.333333333333333,0.0,9.237604307034012,0.0,0.0,809.6666666666666,0.0,4.791666666666667
10312,3839,2011-05-01 08:45:07.160,2019-08-31 12:53:13.523,26.0,0,3543176.9570000004,9121.169933333333,11431.811950000001,9079.537000000002,31199.805333333334,11701.411950000002,5911.476500000001,18489.8151,82004.05511666667,30568.905000000002,103313.2125,78968.76921666667,1.0,11.0,0.16666666666666666,173217.0,286579.0,10.0,7.815589430248282e-05,3839.0,79777.15384615384,3839.0,1.4545454545454546,3.0,8.727272727272727,0.0,8.00113628294018,5.922438105184162e-05,1810.0,1303.8181818181818,3.0
10326,622,2011-05-01 17:50:26.630,2013-07-12 00:31:42.287,13.0,0,878.993,2818.4938333333334,5610.994950000001,4454.384616666666,21273.141833333335,93572.44326666667,129409.0424,2925.2671666666665,1991.6198333333334,110293.202,206243.79243333332,3174.2507333333338,0.0,12.0,0.0,275257.0,275257.0,12.0,0.015587456150537415,0.0,134570.83333333334,0.0,1.5833333333333333,0.0,2.5833333333333335,0.0,2.429303429280737,0.21294310673608324,0.0,360.25,0.0
10334,186,2011-05-01 21:45:22.363,2018-06-13 12:35:32.680,15.0,0,1555400.507,2472.6407833333337,93547.04516666666,2740.9641666666666,10284.480716666667,11.919500000000001,7921.179950000001,2119.8695000000002,119606.80705,10329.782616666667,67299.01983333334,95058.45276666667,0.0,12.0,0.0,315958.0,459272.0,10.0,0.0009897286700914414,0.0,130326.54545454546,0.0,1.0833333333333333,0.0,1.5833333333333333,0.0,1.6764862244009227,0.0,0.0,952.3333333333334,0.0
10336,803,2011-05-01 22:05:59.057,2014-02-14 06:30:38.453,35.0,0,0.0,288.30505,14388.216833333334,45821.387383333335,11939.820783333334,9519.574166666667,7847.543716666667,3778.320566666667,1631.8608333333334,6991.771,3385.7487666666666,7258.353400000001,0.0,12.0,0.0,459272.0,459272.0,12.0,0.015431917178443694,0.0,165764.54166666666,0.0,2.1666666666666665,0.0,4.0,0.0,2.5584085962673253,0.014809852600005379,0.0,906.6666666666666,0.0
10355,643,2011-05-02 04:04:30.187,2011-09-21 15:49:12.557,19.0,0,2185.773,27.70211666666667,76.3876,41.31483333333334,106.25200000000001,353.34133333333335,13.538000000000002,101.51233333333334,368.5340666666667,120.86821666666668,1431.3946666666668,501.27028333333334,11.0,1.0,6.0,0.0,312479.0,1.0,0.07345973304733011,813.0,312479.0,643.0,2.0,3.3636363636363638,4.0,3.7755192297941558,0.0,0.0,403.8181818181818,642.0,3.3030303030303028
10394,1141,2011-05-02 23:56:11.793,2018-11-06 08:21:33.530,28.0,0,57731.487,29187.669833333337,5340.664166666667,23428.832000000002,5184.068166666667,11377.982666666669,4567.818616666667,4303.463166666666,1292.1285,6258.8985,8474.347166666666,31280.75155,0.0,12.0,0.0,459272.0,459272.0,10.0,0.010722290627568323,0.0,116946.3125,0.0,1.75,0.0,4.083333333333333,0.0,5.124953806148063,0.006778294368847063,0.0,593.5833333333334,0.0
10400,108486,2011-05-03 03:32:26.927,2019-09-01 02:10:23.153,290.0,0,182.113,28.118000000000002,47.27161666666667,50.167550000000006,1038.3583333333333,1259.1537833333334,241.4286666666667,184.22383333333335,2378.8134333333337,1715.2189,1246.0398333333333,238.22666666666666,12.0,0.0,0.0,0.0,0.0,0.0,0.0,21824.6,0.0,0.0,0.0,3.5833333333333335,0.0,2.2343733444579588,0.0,0.0,1135.1666666666667,0.0,3.4583333333333335
10418,895,2011-05-03 13:54:29.810,2019-07-22 06:36:00.487,16.0,0,909041.7000000001,14.149833333333333,16396.617783333335,799.6493833333334,20673.722166666666,928.6581666666667,11428.08695,7914.7806666666675,206503.44621666666,3137.9373833333334,1572.7823333333333,43197.70706666667,0.0,12.0,0.0,467485.0,467485.0,11.0,0.00012380451006880228,0.0,105794.5,0.0,1.25,0.0,2.0,0.0,1.7580981459830651,0.10645926113161666,0.0,548.4166666666666,0.0
10449,3107,2011-05-04 02:21:20.833,2019-08-07 23:44:39.473,31.0,0,135860.997,108.86228333333334,140.60871666666668,10543.913550000001,2261.2697833333336,1513.9089500000002,3048.601166666667,1144.268166666667,453.9443333333334,1176.2077666666667,11648.9844,4170.58305,9.0,3.0,2.5,346372.0,346372.0,3.0,0.007654368032093233,2844.6,154492.75,0.0,1.6666666666666667,3.4444444444444446,17.0,2.554951619459315,1.0,0.0009578080753756642,304.44444444444446,954.3333333333334,2.9629629629629632
10463,4456,2011-05-04 09:20:36.523,2019-08-31 21:00:47.213,110.0,0,0.0,20132.248616666668,4517.623666666667,3092.39455,49.706500000000005,10074.920783333335,10.556616666666667,11056.595883333333,157.97421666666668,69.02145,158.78638333333336,113.17806666666667,0.0,12.0,0.0,275257.0,286579.0,11.0,0.005881445667899999,0.0,91699.41666666667,0.0,1.0,0.0,1.9166666666666667,0.0,1.5642792899510296,0.00221181823882277,0.0,564.75,0.0
10467,17411,2011-05-04 10:45:54.810,2019-07-02 22:11:11.647,116.0,0,2069177.0000000002,18.93095,2698.3740000000003,2694.094666666667,62.19916666666667,415.74683333333337,1242.2898833333336,1592.4418833333334,1200.6282333333334,1602.885266666667,136.35416666666669,19.15145,12.0,0.0,0.0,0.0,0.0,0.0,0.0,2444.1428571428573,0.0,17411.0,0.0,8.416666666666666,0.0,9.481640952467835,0.0,0.0,1270.8333333333333,0.0,8.416666666666666
10477,1808,2011-05-04 16:18:30.537,2019-08-23 09:28:06.783,33.0,0,36.88,3148.0779333333335,1271.7525666666668,10145.011266666668,4385.283616666667,373.5425000000001,885.0049500000001,1475.0762666666667,1408.120566666667,273.2212666666667,2576.974,2006.9696166666668,3.0,9.0,0.4,286579.0,459272.0,9.0,0.02304076679671899,3871.0,171514.5,1808.0,1.8888888888888888,20.0,17.88888888888889,23.388031127053,34.0236845610688,0.0,1618.6666666666667,895.1111111111111,18.102564102564102
