Id,Reputation,CreationDate,LastAccessDate,numPosts,is_churn,gap1,gap2,gap3,gap4,gap5,gap6,gap7,gap8,gap9,gap10,gap11,gap12,gap13,gap14,gap15,gap16,num_answers,num_questions,ans_que_ratio,accepted_answerer_rep,max_rep_answerer,num_que_answered,time_for_first_ans,rep_questioner,rep_answerers,rep_co_answerers,num_answers_recvd,ans_score,que_score,ans_stddev,que_stddev,answering_speed,ans_comments,que_comments,relative_rank_pos
8980,1217,2011-04-01 08:06:49.283,2015-09-04 05:41:38.197,25.0,0,1793.314,4811.341333333334,94.29255000000002,10437.577716666668,2738.8360000000002,336.4705,11306.414733333335,6778.511216666667,3281.5026166666667,302.63343333333336,72.59623333333334,2396.0986,3496.93745,4304.834616666667,4971.780216666667,378.61805000000004,11.0,5.0,2.0,346372.0,346372.0,5.0,0.02438830076953218,880.3333333333334,85234.8,1217.0,2.0,3.090909090909091,3.6,2.809076198843508,3.5071355833500366,0.022820092507477564,1642.090909090909,1655.8,3.090909090909091
9003,1,2011-04-02 00:35:31.927,2019-08-30 21:50:59.817,96.0,0,1906214.1760000002,103.51761666666668,7214.648716666667,1001.4777833333334,77.06033333333333,5813.405450000001,301.75321666666673,2281.0903333333335,1819.3251666666667,1437.2070500000002,156.42645000000002,4087.0392166666666,2582.81295,331.35133333333334,2690.050883333334,249.05211666666668,16.0,0.0,0.0,0.0,0.0,0.0,0.0,6295.125,0.0,1448.4,0.0,10.1875,0.0,10.54020082035126,0.0,0.0,1645.4375,0.0,10.104166666666666
9005,987,2011-04-02 04:30:12.397,2019-08-06 05:23:58.457,25.0,0,1847603.9630000002,11495.054333333333,153.60478333333333,46.50455,30.418383333333335,228.63128333333333,8680.150716666667,695.0210666666667,53769.31355,119548.46028333335,11048.674833333333,1874.4102666666668,2146.2096666666666,13120.726950000002,17783.421283333333,3868.3742166666666,10.0,6.0,1.5714285714285714,32036.0,63972.0,6.0,0.00079013815921276,5370.5,18386.5,0.0,1.6666666666666667,2.5,12.666666666666666,2.798809270624444,11.587349423689039,0.032277054343598344,379.8,531.6666666666666,2.4
9016,283,2011-03-04 07:48:32.387,2018-08-06 14:15:03.770,41.0,0,-0.017,47.33683333333333,795.9857166666667,46134.077000000005,9988.791900000002,17447.952,11916.966600000002,18263.874333333333,162671.85811666667,8572.799833333334,14998.82795,1054.5710000000001,1797.7893333333334,1230.4602666666667,3171.9044500000005,1226.7363833333334,0.0,16.0,0.0,277882.0,346372.0,13.0,0.004204839219107255,0.0,105338.16666666667,0.0,1.0,0.0,2.5625,0.0,2.5811818998280613,0.0,0.0,376.4375,0.0
9019,1796,2011-04-02 20:24:29.623,2013-09-10 00:57:19.213,33.0,0,0.0,14995.022116666667,10796.083166666667,13581.299216666668,91777.18006666667,482.00421666666665,892.8595,59.91283333333334,3439.2815,84.13816666666666,2807.083666666667,4306.044783333334,841.0484333333334,15.634950000000002,531.16395,673.0616666666667,14.0,2.0,5.0,134579.0,222063.0,2.0,2.7978154861856996e-05,3255.3333333333335,147042.0,1796.0,2.0,3.5714285714285716,19.0,2.6228078235206023,11.313708498984761,0.004564305478156344,439.7142857142857,2117.0,3.5714285714285716
9046,912,2011-04-03 14:54:14.820,2016-12-22 05:12:10.563,36.0,0,-0.013000000000000001,128.67593333333335,33968.89223333334,300.3731,2232.7949500000004,429.45338333333336,24884.311900000004,2167.0629333333336,3101.090233333334,2475.294216666667,244.67750000000004,181.54278333333335,32309.76976666667,2907.0945,3990.8788333333337,1013.2389500000002,0.0,16.0,0.0,459272.0,459272.0,16.0,0.039930200346036775,0.0,132528.7027027027,0.0,2.625,0.0,3.5625,0.0,3.0977142110487423,0.011503177892581979,0.0,783.3125,0.0
9054,1974,2011-04-03 20:16:59.597,2013-08-03 02:47:57.067,67.0,0,320.42,10276.1525,2881.536333333334,11695.162766666668,805.9670000000001,469.83600000000007,5967.795283333334,18072.755,136.91628333333335,2074.87655,3520.66155,17.584566666666667,1343.24755,6437.493950000001,2929.842266666667,1549.9865,2.0,14.0,0.2,275257.0,286579.0,13.0,0.07147577522179081,6498.5,158372.4347826087,0.0,2.0,3.0,7.5,1.4142135623730951,6.802148981699149,0.026922453909880673,336.5,645.5,1.6666666666666665
9077,1264,2011-04-04 09:00:11.930,2019-08-19 07:22:07.703,16.0,1,1246.5800000000002,505.52388333333334,5159.4245,824.6476166666667,281.5882166666667,746.0451666666668,49.51533333333334,9445.9575,4882.238666666667,534.7561166666667,1450.419116666667,1856.1631000000002,205901.0625,241470.79540000003,6946.691666666667,6042.709216666667,9.0,7.0,1.25,152201.0,152201.0,7.0,0.00039277705129116107,0.0,79741.85714285714,0.0,1.2857142857142858,3.2222222222222223,6.714285714285714,3.73422608373468,6.897204402613319,0.0002798682419498454,430.44444444444446,451.42857142857144,3.2222222222222223
9094,1665,2011-04-04 15:24:31.270,2019-03-11 22:13:32.853,61.0,0,444.16,275.0243333333334,6433.073616666667,1960.5575000000001,1539.3499333333334,8876.494066666668,2570.3694333333333,137.60178333333334,21.040783333333334,9993.683266666667,1490.8823333333335,40.51423333333334,18486.725766666666,7030.6658333333335,8990.468166666667,1463.1714,1.0,15.0,0.125,275257.0,459272.0,15.0,0.038412746066182696,1665.0,105265.90322580645,1665.0,2.6,0.0,4.333333333333333,0.0,2.6095064302514777,0.06077228654508798,370.0,416.8666666666667,0.0
9112,789,2011-04-04 21:22:12.273,2011-09-01 22:08:17.613,32.0,0,65062.60400000001,225.5355,19600.371883333333,189.20716666666667,165.1101666666667,6005.046716666667,62.25378333333334,49.46255,3066.6089,2358.9412166666666,17293.00171666667,10222.6165,59.17556666666667,32999.83671666667,4561.826166666667,72.73578333333333,0.0,16.0,0.0,459272.0,459272.0,16.0,0.005607614205488686,0.0,111501.13043478261,0.0,1.9375,0.0,5.1875,0.0,3.7809831173034,0.010732937494159359,0.0,669.125,0.0
9174,3275,2011-04-05 23:15:17.380,2013-08-16 10:29:20.747,62.0,0,4540.947,89987.81976666668,8959.3835,5494.426833333334,6059.699666666667,7095.422283333333,2657.897116666667,14334.023433333334,9339.395333333336,15887.22595,7905.63205,9009.666333333333,1105.65945,4556.827283333334,381.96750000000003,1054.8195,5.0,11.0,0.5,467485.0,467485.0,9.0,0.0014788550805021848,108340.5,239203.22222222222,0.0,1.1818181818181819,4.4,9.181818181818182,3.5777087639996634,6.8966394978740455,0.0029743177018516117,1274.4,1449.090909090909,4.4
9176,108619,2011-04-05 23:33:17.783,2019-08-31 21:07:24.733,340.0,0,66431.137,1726.7023833333335,2607.9540666666667,15.521216666666668,2791.695216666667,46.090900000000005,66.78576666666667,509.00440000000003,168.95233333333334,2644.9790000000003,11445.135833333334,2435.000333333334,2221.5412666666666,13669.774000000001,193.44878333333335,6923.109166666667,16.0,0.0,0.0,0.0,0.0,0.0,0.0,3203.8571428571427,0.0,72792.24285714286,0.0,8.75,0.0,22.397916569776456,0.0,0.0,506.0625,0.0,4.604166666666667
9182,978,2011-04-06 02:22:05.673,2013-06-29 20:49:12.887,33.0,0,2998741.4140000003,56097.70476666667,4579.831166666667,1455.6417833333335,18552.263283333334,7113.861766666667,43500.59366666667,9959.602333333334,3997.7589000000003,3404.2155000000002,5920.387216666667,18578.962116666666,1447.4082666666666,25908.743616666667,58.795,92008.66350000001,0.0,16.0,0.0,312479.0,346372.0,14.0,0.0006769710918788888,0.0,121762.85714285714,0.0,1.9375,0.0,5.5,0.0,3.966526608171604,0.008105820658482173,0.0,873.375,0.0
9246,31509,2011-04-07 10:38:32.923,2019-09-01 04:11:23.207,57.0,0,0.0,5601.6279,65766.8316,15926.939666666667,57228.94078333334,24701.900383333334,12989.153450000002,6589.619833333333,7952.379333333333,4593.679783333334,38481.93038333334,36659.04716666667,5104.3043333333335,1385.5367833333335,7617.853833333334,2821.140266666667,3.0,13.0,0.2857142857142857,467485.0,467485.0,12.0,4.7183854106214545e-05,6614.0,151004.88888888888,0.0,1.7692307692307692,7.333333333333333,5.461538461538462,5.131601439446884,4.44626031280567,0.00774669345301114,614.3333333333334,789.9230769230769,7.333333333333333
9253,643,2011-04-07 14:55:54.343,2019-05-03 12:21:05.723,29.0,0,254.287,127890.27878333334,52260.52943333334,119491.42533333335,235.89928333333333,2951.037,2664.119,987.5523833333334,3529.336116666667,1293.0113833333335,5442.435450000001,3172.1056166666667,1145.3021666666668,11694.094500000001,4335.335550000001,20090.361,0.0,16.0,0.0,467485.0,467485.0,16.0,0.030634970067240887,0.0,175414.59375,0.0,2.5625,0.0,4.375,0.0,4.602535533087532,0.02817692824933317,0.0,877.6875,0.0
9275,413,2011-04-08 12:11:44.380,2014-06-20 10:49:08.100,18.0,0,-0.017,129703.31811666668,20271.561116666668,6058.041433333334,3127.2317333333335,17189.2435,1956.1232166666668,26903.80811666667,4979.677433333333,3584.751616666667,3411.7551166666667,27320.206000000002,98212.95493333334,79203.66295000001,1905.3201666666669,9669.170883333334,0.0,16.0,0.0,312479.0,312479.0,16.0,0.00017170630218599407,0.0,68202.6,0.0,1.5625,0.0,2.375,0.0,4.7871355387816905,0.03784558690818,0.0,928.1875,0.0
9288,1013,2011-04-08 13:28:29.473,2019-08-26 15:13:57.700,18.0,0,0.0,3431.2411666666667,9407.818666666666,1713.15545,10562.951116666667,2825.7951666666672,15026.424333333334,135352.91533333334,70468.19388333334,13360.242333333334,332.4377166666667,10164.671116666666,6683.820616666667,37565.770000000004,83779.58605000001,52736.81021666667,0.0,16.0,0.0,312479.0,312479.0,16.0,0.004513159640122154,0.0,69990.15384615384,0.0,2.125,0.0,7.5,0.0,11.927559124425528,0.035220300041736055,0.0,1227.125,0.0
9318,259,2011-04-08 19:06:34.777,2019-04-03 11:50:48.480,18.0,0,34802747.306,51.63778333333334,3302.0128333333337,786.1550000000001,1500.7727833333333,1638.5570000000002,7145.679716666667,404.09600000000006,38.019783333333336,1220.9943333333333,988.5199333333334,67.26566666666666,172.36356666666669,195.22405,108.70128333333334,829.72005,0.0,16.0,0.0,467485.0,467485.0,16.0,0.08065926331826626,0.0,185241.82352941178,0.0,1.8125,0.0,1.25,0.0,0.9309493362512627,0.01551482053231349,0.0,626.5,0.0
9325,18808,2011-04-08 23:26:39.783,2019-08-22 21:09:24.627,274.0,0,37549.724,13572.0581,4390.5605000000005,664.4787833333334,86.69766666666668,13.156216666666667,4.4606666666666674,70.65400000000001,3.094616666666667,277.0646666666667,5.985833333333334,1081.0796166666667,31.959000000000003,66.24355,10.299333333333333,202.94171666666668,16.0,0.0,0.0,0.0,0.0,0.0,0.0,3431.2,0.0,15138.285714285714,0.0,4.5625,0.0,5.842017345632129,0.0,0.0,484.8125,0.0,4.21875
9334,680,2011-04-09 04:05:34.560,2011-07-06 00:05:49.427,31.0,0,0.0,707.5388833333334,4562.6704500000005,5760.497666666667,118.06945,1278.5342166666667,23104.88995,114.3216,40559.23873333333,991.1486666666667,87.49566666666668,229.63571666666667,5405.292666666666,334.4147166666667,114.08850000000001,1429.2682333333335,0.0,16.0,0.0,459272.0,459272.0,16.0,0.03823161573020713,0.0,87099.21875,0.0,2.5625,0.0,5.8125,0.0,15.50577849276413,0.023560262202085885,0.0,453.875,0.0
9340,101790,2011-04-09 07:19:50.210,2019-09-01 04:14:55.513,77.0,0,2031.363,1964.2647333333334,48.515100000000004,39.7574,63.065933333333334,2599.9610000000002,7041.975616666667,6725.201550000001,12283.107233333334,10679.713933333334,580.4245666666667,4505.8405,14440.444716666669,3701.321116666667,61443.25860000001,35943.213833333335,11.0,5.0,2.0,286579.0,286579.0,4.0,6.349708598837858e-06,36132.5,75560.2,81601.5,1.4,10.727272727272727,26.8,8.591750800516841,26.385602134497518,2.979645790802604e-06,894.5454545454545,1099.4,10.727272727272727
9352,1033,2011-04-09 13:26:04.237,2017-03-17 14:46:57.197,39.0,0,312.663,10781.403450000002,15860.312933333335,70018.62456666668,1181.7538333333334,769.9346,6425.675,318.3565,1488.8175,7332.312616666667,14423.278333333334,7062.009950000001,42965.89555,1697.3725000000002,8457.833,5860.733116666667,7.0,9.0,0.8,346372.0,346372.0,9.0,0.006130128042254835,6441.333333333333,104078.09090909091,1111.5,1.3333333333333333,0.8571428571428571,4.666666666666667,0.8997354108424372,3.570714214271425,0.0,346.2857142857143,661.0,0.7619047619047619
9381,1271,2011-04-10 06:04:12.140,2018-12-20 16:06:28.467,61.0,0,14021260.137,11169.4361,37605.83606666667,40327.84676666667,1467.6734000000001,39.582883333333335,4188.826783333334,18897.357333333337,17098.7095,5593.9293333333335,8787.316716666666,10021.665050000001,4523.904333333334,21.333283333333334,356.8631666666667,2349.98745,1.0,15.0,0.125,459272.0,467485.0,15.0,0.015972917882235295,0.0,111243.28,0.0,1.7333333333333334,1.0,2.3333333333333335,0.0,2.4397501823713332,0.038148797860751794,413.0,577.4,0.5
9390,1902,2011-04-10 10:02:22.850,2011-07-17 17:34:53.187,47.0,0,-0.013000000000000001,2852.7573333333335,956.6789333333334,441.776,5127.665116666667,34574.91571666667,1542.3743333333334,461.7568333333334,20.834333333333337,465.6362833333334,1026.2702166666668,4.29395,495.8382166666667,1110.1895000000002,304.694,31.045166666666667,16.0,0.0,0.0,0.0,0.0,0.0,0.0,6512.8,0.0,1902.0,0.0,3.6875,0.0,3.824809363441094,0.0,0.0,344.875,0.0,3.5291666666666663
9430,2017,2011-04-11 04:32:05.343,2017-05-08 04:45:27.273,37.0,0,459.01000000000005,26319.499733333338,167.34571666666668,2147.89845,458.9776666666667,41.95360000000001,207.87295,172.53721666666667,2272.764066666667,2122.442716666667,3788.859116666667,519.22405,8030.262500000001,546.2442166666666,67.8264,1109.7808833333333,12.0,4.0,2.6,113632.0,122624.0,4.0,0.006010953008297895,26142.2,92293.0,2017.0,1.25,5.916666666666667,4.0,4.14418175569586,2.581988897471611,0.0026182542152911018,838.0,935.5,5.75
9440,5720,2011-04-11 11:08:05.687,2019-09-01 02:36:11.390,36.0,0,66.63000000000001,5415.122666666667,50657.046883333336,69368.15521666667,50400.11906666667,5695.3235,13241.798883333335,152.88861666666668,36765.38733333334,27550.124266666666,176.19445000000002,3294.4098833333337,25248.85045,8599.28555,52259.60145,25960.039833333336,11.0,5.0,2.0,346372.0,346372.0,4.0,0.011886165401538439,4429.0,155138.66666666666,0.0,1.0,6.454545454545454,7.4,5.502065727772368,7.829431652425354,0.0,550.6363636363636,836.4,6.454545454545454
9450,5223,2011-04-11 16:54:41.563,2014-08-03 14:06:06.243,182.0,0,1971658.2740000002,394.7062166666667,222.0422166666667,3061.7353333333335,11026.795116666668,4495.716,1396.4347833333334,7156.3981,1105.4036166666667,1375.044,165.34033333333335,1620.2581166666669,1582.6710500000002,0.6497833333333334,356.2798833333334,723.9941666666667,8.0,8.0,1.0,286579.0,286579.0,8.0,0.00010579463366295162,4370.5,56948.416666666664,4458.75,1.875,2.875,14.25,2.748376143938713,32.26563851175781,0.5244396585353772,670.375,1223.375,2.4166666666666665
9464,29076,2011-04-11 23:41:45.607,2019-08-31 20:23:26.743,191.0,0,-0.030000000000000002,286.00393333333335,73.56945,989.6223333333334,20.04855,408.56228333333337,750.3109499999999,43.52405,714.4406666666667,2175.87195,36.81771666666667,2116.3723833333333,4172.766066666667,1474.2602166666668,2154.5134500000004,168.0271666666667,5.0,11.0,0.5,346372.0,346372.0,11.0,0.00024692584293715703,3175.0,149515.64705882352,0.0,1.5454545454545454,3.2,4.545454545454546,3.8340579025361627,3.327570776516598,0.01680209144067369,561.4,793.8181818181819,1.8666666666666667
9515,3467,2011-04-12 22:00:08.687,2019-08-26 20:03:15.510,30.0,0,2317635.313,9135.646116666667,737.8953333333334,86797.67393333334,17829.7504,103273.82121666666,50567.637950000004,24.609716666666667,9291.692166666668,1628.2668333333336,17772.580550000002,17210.16316666667,77857.1915,13885.927233333334,8873.38355,11205.352716666668,10.0,6.0,1.5714285714285714,275257.0,275257.0,5.0,0.013721624038821675,4679.0,113889.5,3467.0,1.3333333333333333,11.9,6.666666666666667,10.159286939107051,2.804757862395017,0.0857918660731776,667.8,682.1666666666666,9.833333333333332
9582,284,2011-04-14 09:24:19.203,2019-04-25 06:54:42.887,22.0,0,3050.9700000000003,1924.0353333333335,905.4429,5017.758100000001,2178.579666666667,1609.8733333333334,1222.4784,32435.28266666667,3938.1605,7230.774,1362.4803833333333,1010.9761666666668,14625.318000000001,31701.646883333335,10.817900000000002,144280.58376666668,1.0,15.0,0.125,312479.0,312479.0,15.0,0.004722271212422608,284.0,70679.73333333334,284.0,1.1333333333333333,0.0,0.8,0.0,0.7745966692414834,0.0008180103632096894,800.0,635.4666666666667,0.0
9602,20680,2011-04-14 18:51:53.557,2019-09-01 00:29:29.253,161.0,0,7268848.91,28.52166666666667,19.4095,61.07116666666668,15207.376166666667,96.63733333333334,190.20705,913.2307166666667,55.475116666666665,107.54621666666667,147.10256666666666,1330.1871,1679.01645,28.292000000000005,167.66138333333336,210.52095000000003,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1171.5,0.0,17365.166666666668,0.0,2.4375,0.0,1.631716887208072,0.0,0.0,1169.75,0.0,2.4166666666666665
9605,30243,2011-04-14 21:59:41.687,2019-08-31 22:04:09.967,52.0,0,-0.017,10722.084050000001,7871.549233333334,1590.5455000000002,6790.784666666667,8885.198933333333,3846.1338333333338,4527.0659000000005,23296.080266666668,33294.22528333334,19726.662333333334,387.8647833333334,5423.324166666667,12588.578100000002,1459.10195,1256.87645,14.0,2.0,5.0,113609.0,113609.0,2.0,6.572636500141838e-06,5836.909090909091,65278.0,30243.0,2.0,4.642857142857143,14.5,4.27168031894391,2.1213203435596424,0.0016026000583346418,421.7857142857143,225.5,4.166666666666666
9659,780,2011-04-16 12:26:44.067,2019-08-14 09:25:39.200,20.0,0,125402.44,2097.3228333333336,7657.8486,5678.042166666667,7133.101733333334,62.05983333333334,17160.266166666668,37428.575333333334,144089.04400000002,28.21916666666667,99490.72033333335,1120.814,7252.921383333334,1034.04905,2075.7952333333333,8652.096433333334,3.0,13.0,0.2857142857142857,152201.0,459272.0,13.0,0.014335163774467733,6338.0,159375.1052631579,0.0,1.7692307692307692,15.0,7.384615384615385,11.357816691600547,10.82080143010413,0.0007449982678790271,198.66666666666666,260.2307692307692,7.0
9666,6492,2011-04-16 18:29:34.720,2019-08-27 00:14:01.607,30.0,0,1751.8670000000002,164.08405000000002,1286.7363833333334,3.1609000000000003,39.028266666666674,204.53006666666667,45.7776,1251.1812333333335,40.75971666666667,696.8682166666666,2094.5214,108.20671666666667,90.63000000000001,21.16221666666667,2714.5926666666664,100.77306666666667,15.0,1.0,8.0,0.0,275257.0,1.0,0.02048491900263026,5174.714285714285,144658.66666666666,5667.5,4.0,10.866666666666667,24.0,25.969395907674166,0.0,0.0,1120.8666666666666,247.0,10.866666666666667
9669,489,2011-04-16 19:42:04.000,2012-12-31 08:29:14.063,17.0,0,386.53700000000003,4862.759433333334,2917.2771166666666,89102.32161666667,8917.264716666667,1380.9677833333335,12759.0751,3154.2995,20144.684833333336,36439.48266666666,26463.168783333334,6345.1106666666665,1567.7617833333336,1702.3739333333333,27612.399833333333,89877.80223333334,5.0,11.0,0.5,63972.0,107228.0,10.0,0.009701755739671882,4820.666666666667,49807.857142857145,760.25,1.6363636363636365,5.6,7.7272727272727275,6.542170893518451,11.16325139993639,0.007292887465641383,1246.0,1128.909090909091,4.9
9718,2886,2011-04-18 05:58:41.323,2017-12-22 07:44:16.810,55.0,0,286.89000000000004,4380.679166666667,6868.309,2086.0777333333335,10918.151600000001,4519.7335,4406.405,3282.521783333333,4013.54255,4305.652733333333,16.579933333333333,1436.3907833333333,4785.895216666667,2284.5058333333336,1518.1149500000001,1228.2935499999999,2.0,14.0,0.2,286579.0,315958.0,14.0,0.0149011324191998,2886.0,122572.23809523809,2886.0,1.7857142857142858,4.0,5.642857142857143,1.4142135623730951,4.106414173294915,0.004106579055360621,241.5,784.6428571428571,4.0
9751,666,2011-04-18 21:46:50.210,2019-04-30 01:42:42.807,43.0,0,87181.273,2753.1778333333336,102.38378333333334,1681.8008333333335,9691.96455,6614.721333333334,3706.035666666667,4559.243283333333,2379.9459500000003,21913.630500000003,8324.2836,4956.926066666667,2430.742,4442.853266666667,1416.6152333333334,3213.34655,0.0,16.0,0.0,346372.0,346372.0,16.0,0.007196746584763292,0.0,62918.0,0.0,1.6875,0.0,2.875,0.0,2.7294688127912363,0.026602658120171114,0.0,359.5625,0.0
9754,76306,2011-04-18 22:28:20.797,2019-08-31 05:22:12.763,586.0,0,30258.660000000003,692.6115000000001,8.687933333333335,153.72011666666668,32.18338333333334,598.1695000000001,17.570833333333333,508.2139,212.89516666666668,10.546716666666667,492.0257833333334,1105.5291666666667,14.055166666666668,26.098716666666668,74.03716666666668,958.7639500000001,16.0,0.0,0.0,0.0,0.0,0.0,0.0,10872.25,0.0,61507.0,0.0,5.875,0.0,9.03972713452495,0.0,0.0,703.625,0.0,5.5625
9787,11018,2011-04-19 14:36:56.850,2019-08-30 20:06:37.110,20.0,0,-1083979.6570000001,19811.4409,9944.0516,9765.189566666668,1669.1092666666668,55.22350000000001,1163.3260666666667,112811.51826666668,43.5894,94486.24271666667,19563.753283333335,30924.558383333333,5984.581116666667,73.70493333333334,50505.1509,95060.20926666669,11.0,5.0,2.0,251314.0,251314.0,3.0,5.255468389969165e-05,13897.333333333334,74811.75,11018.0,1.0,3.090909090909091,4.8,2.7001683449201996,4.658325879540846,0.0,623.9090909090909,1266.2,3.0454545454545454
9791,6794,2011-04-19 16:07:14.430,2019-08-27 19:24:28.870,86.0,0,1687.9930000000002,1213.0120666666667,29499.069883333337,18155.32195,2162.9776,9342.287833333334,1617.026116666667,4578.389166666667,930.2320000000001,1807.58895,2780.0147166666666,8335.12605,3614.3989,825.8145000000001,25928.023100000002,86.4494,0.0,16.0,0.0,275257.0,286579.0,16.0,0.005404757108442112,0.0,92394.78947368421,0.0,1.3125,0.0,2.5625,0.0,2.3084987907007157,0.011233431652715724,0.0,500.1875,0.0
9814,2905,2011-04-20 00:17:53.033,2019-08-30 13:36:20.407,40.0,0,1653.89,15.683900000000001,4187.712216666667,4226.12205,13261.01595,14328.530666666667,947.8100000000001,456.4347166666667,8605.71145,4205.916333333334,37261.34133333333,256.4067166666667,7960.596783333333,15218.243950000002,1228.3354333333334,1372.6265666666668,15.0,1.0,8.0,173217.0,173217.0,1.0,0.002437673364282576,20447.6,173217.0,2905.0,1.0,3.6,3.0,2.2614786566062732,0.0,0.0,800.5333333333333,861.0,3.533333333333333
9823,732,2011-04-20 09:21:14.500,2019-05-10 19:15:11.790,18.0,0,-0.017,136583.69561666666,3516.197783333334,12340.894766666668,523.81345,9531.866833333333,1233.8846166666667,8804.94405,1353.4071166666668,6929.132933333333,2179.704566666667,638.1775500000001,76.36295,11165.685933333334,457247.55545000004,10400.619216666668,0.0,16.0,0.0,459272.0,459272.0,15.0,0.014965298679212622,0.0,137366.66666666666,0.0,2.3125,0.0,2.8125,0.0,3.208712098854201,0.04150943724563197,0.0,374.375,0.0
9832,683,2011-04-20 14:03:44.133,2019-08-03 08:47:27.727,16.0,1,1475.68,2775.9405666666667,1598.9691,9682.1875,1048.2945000000002,252.767,1565.4097833333333,315.1301666666667,1424.691716666667,2535.693,135.84156666666667,1252.8937666666668,125.31928333333333,166.66545000000002,77.71926666666667,267.42400000000004,0.0,16.0,0.0,312479.0,312479.0,16.0,0.006233485937380394,0.0,123172.375,0.0,1.875,0.0,1.1875,0.0,1.515200756775594,0.0661834284154533,0.0,431.875,0.0
9843,805,2011-04-20 17:46:51.577,2019-05-30 22:07:12.923,25.0,0,1049982.6360000002,26165.156333333336,3620.8563333333336,427.3568333333333,15645.440066666668,4750.04805,5572.636283333334,24827.48755,68610.24883333333,37461.23511666667,14241.178433333333,8575.440400000001,12107.467333333334,2644.395716666667,39184.35216666667,19936.820499999998,1.0,15.0,0.125,286579.0,286579.0,15.0,0.00018988742568486325,2703.0,45824.5,805.0,1.2666666666666666,0.0,4.733333333333333,0.0,2.6583202716502514,0.023581846694414637,113.0,484.93333333333334,0.0
9849,132052,2011-04-20 19:49:28.777,2019-08-31 22:28:22.210,828.0,0,68058.413,182.18105000000003,203.02016666666668,1368.8124500000001,3684.019333333333,58.84716666666667,51.25078333333333,4739.293216666667,12937.32466666667,23221.824783333337,732.9088333333334,2997.5074333333337,9096.769333333334,5819.640666666667,5374.392616666667,9849.859716666666,16.0,0.0,0.0,0.0,0.0,0.0,0.0,17700.125,0.0,89212.16666666667,0.0,6.75,0.0,6.506407098647712,0.0,0.0,479.4375,0.0,6.6875
9850,1095,2011-04-20 20:06:41.920,2018-12-30 17:41:03.243,31.0,0,101.763,13813.433400000002,4639.872166666667,11798.484716666668,34753.491,16878.27795,26649.0086,1128.3957833333334,8.527666666666667,754.9412833333334,1416.255666666667,17260.097433333332,9496.067116666667,133732.97028333333,276.3625,8105.239333333334,1.0,15.0,0.125,467485.0,467485.0,15.0,0.014739420648552647,1095.0,110599.22222222222,1095.0,2.2,7.0,5.866666666666666,0.0,5.2354105674267615,0.059827774137791556,2775.0,1333.1333333333334,7.0
9853,2414,2011-04-20 20:49:28.140,2019-08-22 16:12:17.357,34.0,0,71112.053,8567.707333333334,7183.165116666667,253.3897166666667,12900.122283333334,1048.80845,18657.07616666667,20478.962433333334,9756.449400000001,20216.939100000003,7758.947116666667,3489.882666666667,4488.657450000001,125392.83155,13003.664833333334,48842.13205,3.0,13.0,0.2857142857142857,222063.0,222063.0,10.0,3.172800676321806e-05,10646.0,67785.91666666667,0.0,1.1538461538461537,1.6666666666666667,8.307692307692308,2.8867513459481287,7.273062346593484,0.0,416.3333333333333,1491.076923076923,1.6666666666666667
9863,16511,2011-04-21 02:15:46.943,2019-09-01 02:18:31.633,132.0,0,31725.390000000003,8804.663,2053.9557333333337,3499.447166666667,567.3797166666667,927.6696666666667,1243.7883333333334,12097.348283333333,354.9622166666667,2722.4945500000003,3166.9547333333335,884.20955,1633.3870500000003,2919.5450666666666,91.94333333333334,1548.7863833333333,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1351.1666666666667,0.0,15635.1,0.0,6.8125,0.0,6.891722087644954,0.0,0.0,2094.0,0.0,6.5
9878,440,2011-04-21 11:19:03.747,2018-12-20 10:19:53.927,22.0,0,69484.743,11631.087883333334,8713.9045,2877.2222333333334,12186.779933333335,79.4445,10025.145233333335,17190.099883333332,165558.21238333333,18716.7785,9534.8489,6316.127600000001,3724.0919500000005,62529.87678333334,6998.903766666667,71681.37945,0.0,16.0,0.0,467485.0,467485.0,16.0,0.014589691373924,0.0,104570.61538461539,0.0,1.875,0.0,3.8125,0.0,3.4101563991504356,0.14129619547340855,0.0,881.0,0.0
9901,2563,2011-04-21 17:00:36.080,2019-06-27 01:42:52.900,78.0,0,5121.863,29.713900000000002,70.44016666666667,18.149383333333333,106.25678333333333,1240.3725000000002,1503.24055,3122.318,2775.7548833333335,1741.6877833333335,1050.5025500000002,1446.0737333333334,567.5062166666667,1078.8682166666667,989.0848333333334,306.64461666666665,16.0,0.0,0.0,0.0,0.0,0.0,0.0,3558.714285714286,0.0,3057.125,0.0,1.875,0.0,1.3102162671355697,0.0,0.0,372.0,0.0,1.6041666666666667
9921,2956,2011-04-22 03:00:58.007,2019-08-26 10:04:10.723,27.0,0,-0.014,36.406333333333336,83114.89600000001,35867.99728333334,54679.64800000001,24535.458716666668,6287.041500000001,30090.10045,19479.343333333334,313.2578833333334,17015.335733333333,24384.822433333335,60970.90316666667,24566.9314,32007.35676666667,6867.794833333333,4.0,12.0,0.38461538461538464,467485.0,467485.0,12.0,0.028303396751968225,4973.666666666667,154247.44444444444,0.0,2.5,3.5,6.25,5.066228051190222,10.037429949942366,0.006361207614831021,546.75,564.1666666666666,2.965909090909091
